partner_pk,delivery_partner_id,age,partner_rating,vehicle_type
12727,RANCHIRES01DEL02,21,5.0,motorcycle 
12728,PUNERES07DEL02,32,4.5,motorcycle 
12729,SURRES13DEL03,30,4.9,motorcycle 
12730,JAPRES01DEL01,26,4.0,motorcycle 
12731,JAPRES17DEL02,35,4.9,scooter 
12732,RANCHIRES14DEL01,32,4.1,electric_scooter 
12733,COIMBRES010DEL01,34,4.3,motorcycle 
12734,MYSRES08DEL03,30,4.1,motorcycle 
12735,PUNERES14DEL01,28,4.6,motorcycle 
12736,RANCHIRES17DEL01,29,4.6,motorcycle 
12737,COIMBRES010DEL01,35,4.8,scooter 
12738,JAPRES13DEL02,33,4.0,motorcycle 
12739,MYSRES20DEL01,34,4.7,scooter 
12740,RANCHIRES08DEL02,25,4.8,scooter 
12741,BANGRES04DEL01,33,4.7,motorcycle 
12742,COIMBRES09DEL03,26,4.6,scooter 
12743,BANGRES20DEL01,34,4.8,scooter 
12744,DEHRES18DEL03,27,4.6,motorcycle 
12745,HYDRES04DEL02,20,5.0,electric_scooter 
12746,INDORES06DEL02,37,4.5,motorcycle 
12747,AGRRES14DEL01,29,4.6,motorcycle 
12748,PUNERES11DEL03,32,4.5,scooter 
12749,VADRES15DEL03,26,4.9,motorcycle 
12750,HYDRES19DEL01,29,4.6,scooter 
12751,SURRES16DEL02,29,4.6,electric_scooter 
12752,SURRES14DEL02,26,4.6,motorcycle 
12753,MUMRES12DEL03,27,4.9,motorcycle 
12754,INDORES01DEL02,38,4.8,motorcycle 
12755,HYDRES05DEL01,27,4.9,motorcycle 
12756,BANGRES04DEL03,38,4.7,motorcycle 
12757,CHENRES19DEL01,32,4.1,motorcycle 
12758,MYSRES06DEL03,23,4.9,scooter 
12759,HYDRES03DEL01,33,4.4,scooter 
12760,PUNERES16DEL01,22,4.6,motorcycle 
12761,BANGRES06DEL01,26,4.8,scooter 
12762,MYSRES14DEL02,33,4.0,electric_scooter 
12763,CHENRES02DEL03,24,4.7,motorcycle 
12764,PUNERES03DEL02,31,4.7,motorcycle 
12765,KNPRES20DEL03,36,3.7,motorcycle 
12766,ALHRES09DEL01,24,4.8,scooter 
12767,SURRES18DEL01,27,4.6,motorcycle 
12768,SURRES010DEL02,36,4.1,scooter 
12769,SURRES08DEL03,31,4.0,motorcycle 
12770,JAPRES12DEL02,33,4.3,motorcycle 
12771,MUMRES14DEL03,21,4.5,electric_scooter 
12772,RANCHIRES02DEL02,20,4.7,scooter 
12773,MYSRES07DEL02,38,3.5,scooter 
12774,JAPRES06DEL02,29,4.6,scooter 
12775,JAPRES19DEL03,21,5.0,scooter 
12776,COIMBRES04DEL01,22,4.9,scooter 
12777,COIMBRES12DEL03,24,4.9,scooter 
12778,CHENRES15DEL02,20,4.6,motorcycle 
12779,SURRES03DEL01,36,4.7,motorcycle 
12780,SURRES17DEL03,34,4.0,motorcycle 
12781,ALHRES010DEL01,29,4.6,motorcycle 
12782,RANCHIRES20DEL02,32,4.0,motorcycle 
12783,HYDRES15DEL01,23,4.9,motorcycle 
12784,SURRES14DEL02,29,4.6,electric_scooter 
12785,MUMRES04DEL02,27,4.9,scooter 
12786,MYSRES03DEL01,34,4.8,motorcycle 
12787,PUNERES03DEL02,26,4.5,scooter 
12788,ALHRES02DEL01,30,3.6,scooter 
12789,COIMBRES01DEL02,36,4.5,motorcycle 
12790,LUDHRES07DEL03,31,4.9,motorcycle 
12791,VADRES16DEL02,35,3.9,scooter 
12792,VADRES11DEL01,36,3.7,scooter 
12793,RANCHIRES20DEL03,23,4.9,motorcycle 
12794,HYDRES01DEL03,23,4.5,scooter 
12795,HYDRES06DEL03,27,4.4,scooter 
12796,LUDHRES09DEL01,35,4.1,motorcycle 
12797,SURRES18DEL02,25,4.6,scooter 
12798,BANGRES08DEL03,33,4.6,electric_scooter 
12799,COIMBRES08DEL01,22,4.7,motorcycle 
12800,ALHRES05DEL01,22,4.9,scooter 
12801,MYSRES18DEL02,27,4.7,motorcycle 
12802,SURRES15DEL03,31,4.8,scooter 
12803,BHPRES04DEL03,25,4.9,electric_scooter 
12804,COIMBRES02DEL01,38,4.9,scooter 
12805,HYDRES12DEL02,30,4.8,electric_scooter 
12806,RANCHIRES05DEL01,32,4.9,motorcycle 
12807,RANCHIRES17DEL03,38,4.9,scooter 
12808,COIMBRES18DEL02,27,4.9,scooter 
12809,MUMRES12DEL02,32,4.7,scooter 
12810,RANCHIRES06DEL02,30,4.6,motorcycle 
12811,AGRRES19DEL02,35,5.0,electric_scooter 
12812,LUDHRES010DEL02,32,4.3,motorcycle 
12813,JAPRES16DEL01,37,4.5,motorcycle 
12814,MYSRES13DEL01,24,4.6,scooter 
12815,DEHRES06DEL03,21,4.6,motorcycle 
12816,HYDRES11DEL03,39,4.8,motorcycle 
12817,JAPRES04DEL03,35,4.6,motorcycle 
12818,SURRES19DEL01,25,4.7,motorcycle 
12819,BANGRES03DEL01,31,4.7,motorcycle 
12820,JAPRES13DEL02,26,4.5,motorcycle 
12821,BANGRES07DEL03,35,4.7,motorcycle 
12822,COIMBRES17DEL02,36,4.8,electric_scooter 
12823,KNPRES11DEL01,22,4.6,electric_scooter 
12824,SURRES20DEL03,29,4.6,scooter 
12825,AGRRES13DEL01,27,4.6,motorcycle 
12826,PUNERES17DEL01,22,4.8,motorcycle 
12827,RANCHIRES16DEL01,37,4.5,motorcycle 
12828,JAPRES06DEL01,36,4.0,motorcycle 
12829,GOARES04DEL02,27,4.0,motorcycle 
12830,SURRES04DEL01,37,4.3,motorcycle 
12831,SURRES16DEL03,22,4.7,scooter 
12832,MUMRES17DEL01,25,4.5,motorcycle 
12833,CHENRES15DEL02,25,4.8,motorcycle 
12834,HYDRES04DEL01,38,4.3,electric_scooter 
12835,VADRES13DEL03,29,4.7,motorcycle 
12836,INDORES15DEL03,37,4.0,motorcycle 
12837,HYDRES11DEL03,29,4.8,scooter 
12838,VADRES08DEL02,26,4.7,scooter 
12839,BHPRES17DEL02,20,4.8,motorcycle 
12840,RANCHIRES13DEL02,30,4.6,scooter 
12841,INDORES14DEL02,24,5.0,motorcycle 
12842,PUNERES18DEL03,22,4.8,motorcycle 
12843,CHENRES03DEL03,24,4.6,motorcycle 
12844,SURRES07DEL01,39,4.6,motorcycle 
12845,RANCHIRES05DEL03,26,4.9,motorcycle 
12846,COIMBRES07DEL01,24,4.7,electric_scooter 
12847,MYSRES12DEL02,32,4.8,motorcycle 
12848,AURGRES14DEL03,29,5.0,motorcycle 
12849,MYSRES11DEL01,33,4.7,electric_scooter 
12850,VADRES19DEL01,35,4.2,motorcycle 
12851,RANCHIRES03DEL02,32,4.6,scooter 
12852,HYDRES03DEL01,26,4.9,motorcycle 
12853,HYDRES12DEL03,21,4.6,motorcycle 
12854,BANGRES01DEL01,33,4.6,motorcycle 
12855,KOCRES14DEL02,30,4.9,motorcycle 
12856,HYDRES11DEL02,23,4.4,motorcycle 
12857,MUMRES03DEL01,21,4.7,scooter 
12858,COIMBRES01DEL02,26,4.9,motorcycle 
12859,COIMBRES06DEL02,29,4.7,scooter 
12860,CHENRES04DEL01,35,4.2,motorcycle 
12861,SURRES04DEL02,38,4.4,motorcycle 
12862,KOLRES14DEL02,21,4.7,scooter 
12863,GOARES01DEL01,30,4.9,motorcycle 
12864,AURGRES15DEL03,30,4.9,electric_scooter 
12865,HYDRES18DEL03,24,4.6,electric_scooter 
12866,VADRES08DEL03,35,4.3,electric_scooter 
12867,INDORES20DEL01,30,5.0,motorcycle 
12868,HYDRES05DEL03,29,4.6,scooter 
12869,BHPRES11DEL01,31,4.2,electric_scooter 
12870,PUNERES010DEL01,23,4.8,scooter 
12871,KNPRES11DEL01,29,4.6,electric_scooter 
12872,INDORES09DEL02,33,4.2,scooter 
12873,INDORES04DEL01,29,4.9,scooter 
12874,VADRES03DEL02,22,4.3,motorcycle 
12875,MYSRES17DEL01,33,3.7,motorcycle 
12876,JAPRES03DEL01,26,4.7,motorcycle 
12877,INDORES18DEL01,23,4.8,scooter 
12878,DEHRES04DEL02,29,4.5,motorcycle 
12879,KOCRES01DEL03,39,4.3,motorcycle 
12880,INDORES03DEL03,25,4.5,scooter 
12881,DEHRES11DEL02,34,5.0,scooter 
12882,CHENRES20DEL01,24,4.5,motorcycle 
12883,INDORES010DEL02,28,4.4,motorcycle 
12884,MYSRES19DEL01,32,4.5,scooter 
12885,INDORES03DEL02,39,4.7,scooter 
12886,HYDRES20DEL01,36,4.8,motorcycle 
12887,MYSRES02DEL03,30,4.8,scooter 
12888,RANCHIRES06DEL03,24,4.9,scooter 
12889,INDORES13DEL03,36,4.6,scooter 
12890,CHENRES06DEL03,36,4.7,motorcycle 
12891,MUMRES14DEL01,39,4.8,electric_scooter 
12892,DEHRES12DEL03,24,4.9,scooter 
12893,MUMRES09DEL03,31,4.0,motorcycle 
12894,JAPRES17DEL03,24,4.9,motorcycle 
12895,MUMRES01DEL01,29,4.6,scooter 
12896,ALHRES03DEL03,24,4.8,motorcycle 
12897,KNPRES01DEL01,25,4.8,motorcycle 
12898,JAPRES18DEL01,31,4.7,motorcycle 
12899,VADRES08DEL01,29,4.9,motorcycle 
12900,PUNERES16DEL01,23,4.6,motorcycle 
12901,VADRES07DEL03,24,4.7,motorcycle 
12902,MUMRES20DEL03,35,4.7,motorcycle 
12903,DEHRES12DEL02,29,4.6,motorcycle 
12904,GOARES20DEL02,33,4.7,scooter 
12905,PUNERES010DEL03,39,4.7,scooter 
12906,SURRES11DEL02,25,4.9,motorcycle 
12907,COIMBRES07DEL01,30,4.9,scooter 
12908,PUNERES13DEL01,31,4.6,scooter 
12909,PUNERES06DEL02,23,4.5,motorcycle 
12910,MYSRES19DEL03,31,4.7,electric_scooter 
12911,HYDRES01DEL03,32,3.7,scooter 
12912,HYDRES06DEL03,25,4.7,motorcycle 
12913,PUNERES03DEL01,31,4.1,motorcycle 
12914,VADRES16DEL03,38,4.0,motorcycle 
12915,KOLRES03DEL03,36,4.7,motorcycle 
12916,VADRES06DEL02,28,4.9,motorcycle 
12917,PUNERES07DEL03,27,4.7,motorcycle 
12918,HYDRES11DEL02,32,4.3,motorcycle 
12919,RANCHIRES09DEL01,25,3.9,motorcycle 
12920,MYSRES01DEL02,25,4.7,motorcycle 
12921,CHENRES010DEL02,26,4.8,scooter 
12922,JAPRES12DEL02,29,4.6,motorcycle 
12923,RANCHIRES12DEL01,38,3.9,motorcycle 
12924,SURRES02DEL01,29,4.1,scooter 
12925,INDORES14DEL01,24,4.3,motorcycle 
12926,CHENRES13DEL01,29,4.9,motorcycle 
12927,MUMRES15DEL03,20,4.8,scooter 
12928,HYDRES05DEL02,28,4.9,motorcycle 
12929,PUNERES13DEL01,26,4.9,motorcycle 
12930,CHENRES12DEL03,39,4.7,scooter 
12931,AURGRES04DEL01,29,4.5,motorcycle 
12932,HYDRES17DEL03,20,4.7,scooter 
12933,INDORES02DEL03,35,4.8,motorcycle 
12934,AGRRES04DEL02,34,4.8,electric_scooter 
12935,MYSRES06DEL01,33,4.7,motorcycle 
12936,MUMRES17DEL02,32,4.9,electric_scooter 
12937,MUMRES05DEL02,30,4.9,scooter 
12938,PUNERES06DEL02,36,4.9,motorcycle 
12939,SURRES02DEL02,25,4.8,motorcycle 
12940,CHENRES18DEL01,22,4.7,motorcycle 
12941,MUMRES12DEL01,26,4.9,motorcycle 
12942,KOLRES16DEL02,29,4.8,motorcycle 
12943,AGRRES010DEL01,39,4.4,scooter 
12944,HYDRES04DEL02,32,4.2,motorcycle 
12945,VADRES19DEL01,25,4.7,scooter 
12946,LUDHRES03DEL01,31,5.0,motorcycle 
12947,RANCHIRES13DEL03,28,4.1,motorcycle 
12948,VADRES05DEL01,24,4.7,motorcycle 
12949,CHENRES03DEL01,35,4.3,motorcycle 
12950,VADRES13DEL03,33,4.7,motorcycle 
12951,COIMBRES11DEL02,31,4.1,motorcycle 
12952,JAPRES09DEL01,34,4.6,motorcycle 
12953,MUMRES010DEL01,33,4.9,motorcycle 
12954,KNPRES010DEL03,35,4.6,motorcycle 
12955,VADRES16DEL02,32,4.0,scooter 
12956,COIMBRES03DEL03,33,4.5,scooter 
12957,MYSRES07DEL02,20,4.7,scooter 
12958,LUDHRES02DEL01,32,4.1,electric_scooter 
12959,MUMRES01DEL02,39,4.7,motorcycle 
12960,VADRES01DEL01,29,4.7,motorcycle 
12961,BANGRES11DEL03,24,4.9,scooter 
12962,VADRES03DEL03,33,5.0,motorcycle 
12963,JAPRES03DEL02,39,4.8,scooter 
12964,CHENRES03DEL03,38,4.4,motorcycle 
12965,MUMRES08DEL03,22,4.9,motorcycle 
12966,COIMBRES14DEL03,21,4.6,scooter 
12967,COIMBRES16DEL01,29,4.6,electric_scooter 
12968,MUMRES06DEL02,27,4.7,motorcycle 
12969,CHENRES04DEL01,24,4.8,scooter 
12970,COIMBRES05DEL02,35,4.5,scooter 
12971,VADRES17DEL02,33,4.4,motorcycle 
12972,PUNERES11DEL03,23,4.5,scooter 
12973,MUMRES05DEL03,35,4.2,motorcycle 
12974,RANCHIRES14DEL03,39,4.7,electric_scooter 
12975,MYSRES18DEL02,21,4.9,scooter 
12976,RANCHIRES16DEL01,34,4.7,motorcycle 
12977,PUNERES11DEL02,29,4.1,scooter 
12978,SURRES19DEL01,37,4.1,electric_scooter 
12979,RANCHIRES08DEL02,21,5.0,motorcycle 
12980,AGRRES05DEL01,29,4.6,scooter 
12981,VADRES03DEL02,24,4.6,scooter 
12982,CHENRES08DEL03,22,4.6,scooter 
12983,JAPRES11DEL01,28,4.6,scooter 
12984,HYDRES07DEL03,32,4.7,motorcycle 
12985,BHPRES05DEL02,24,4.9,motorcycle 
12986,MUMRES13DEL03,20,4.5,motorcycle 
12987,MUMRES05DEL01,33,4.6,scooter 
12988,MUMRES13DEL01,37,4.8,scooter 
12989,PUNERES08DEL02,35,4.9,motorcycle 
12990,SURRES08DEL03,27,4.9,motorcycle 
12991,MUMRES13DEL03,25,4.5,motorcycle 
12992,SURRES03DEL02,38,4.0,motorcycle 
12993,MUMRES09DEL03,30,4.7,motorcycle 
12994,CHENRES19DEL02,35,5.0,motorcycle 
12995,CHENRES14DEL01,25,4.7,motorcycle 
12996,SURRES17DEL02,33,4.8,scooter 
12997,JAPRES010DEL03,28,4.9,scooter 
12998,AURGRES010DEL01,38,3.8,scooter 
12999,MUMRES12DEL01,34,4.9,motorcycle 
13000,INDORES02DEL01,31,4.9,scooter 
13001,JAPRES16DEL02,35,4.3,motorcycle 
13002,AURGRES14DEL02,25,4.7,motorcycle 
13003,MUMRES04DEL01,20,4.9,scooter 
13004,BANGRES14DEL02,27,4.7,motorcycle 
13005,JAPRES14DEL02,23,4.8,motorcycle 
13006,INDORES15DEL03,32,4.7,motorcycle 
13007,MUMRES20DEL01,21,4.8,scooter 
13008,INDORES15DEL01,31,4.0,motorcycle 
13009,CHENRES18DEL01,29,4.6,electric_scooter 
13010,BANGRES01DEL03,33,4.9,electric_scooter 
13011,COIMBRES12DEL01,22,4.8,scooter 
13012,COIMBRES07DEL03,20,4.6,scooter 
13013,JAPRES17DEL01,23,4.9,scooter 
13014,ALHRES16DEL01,21,4.6,motorcycle 
13015,VADRES06DEL03,28,4.7,scooter 
13016,MUMRES01DEL02,25,4.4,electric_scooter 
13017,SURRES07DEL02,32,4.6,motorcycle 
13018,VADRES16DEL01,39,5.0,scooter 
13019,GOARES14DEL02,33,4.9,electric_scooter 
13020,LUDHRES05DEL02,34,4.6,scooter 
13021,CHENRES07DEL01,31,4.4,motorcycle 
13022,BANGRES05DEL02,33,4.9,scooter 
13023,HYDRES16DEL02,29,4.6,motorcycle 
13024,DEHRES07DEL01,30,4.3,motorcycle 
13025,SURRES04DEL02,38,4.9,scooter 
13026,AGRRES07DEL02,27,4.6,scooter 
13027,KOLRES07DEL01,39,5.0,motorcycle 
13028,BANGRES15DEL03,28,4.9,scooter 
13029,RANCHIRES02DEL02,32,4.5,motorcycle 
13030,KOLRES02DEL03,30,4.7,motorcycle 
13031,HYDRES03DEL01,20,4.9,motorcycle 
13032,SURRES17DEL01,36,4.8,motorcycle 
13033,HYDRES18DEL01,28,5.0,motorcycle 
13034,BHPRES06DEL01,36,4.4,motorcycle 
13035,SURRES01DEL03,35,4.7,scooter 
13036,BANGRES11DEL01,32,3.6,scooter 
13037,CHENRES08DEL01,27,4.8,motorcycle 
13038,MYSRES15DEL02,24,4.8,scooter 
13039,INDORES16DEL03,39,4.9,electric_scooter 
13040,CHENRES18DEL02,20,4.7,scooter 
13041,COIMBRES09DEL01,23,4.7,motorcycle 
13042,MUMRES09DEL02,32,4.3,scooter 
13043,COIMBRES13DEL03,38,4.9,scooter 
13044,JAPRES14DEL02,29,4.9,scooter 
13045,JAPRES19DEL01,30,4.5,electric_scooter 
13046,CHENRES17DEL01,33,4.7,motorcycle 
13047,HYDRES01DEL01,21,4.7,motorcycle 
13048,MYSRES05DEL01,23,4.5,scooter 
13049,RANCHIRES05DEL01,33,4.9,motorcycle 
13050,VADRES20DEL01,39,4.6,scooter 
13051,VADRES02DEL03,34,4.7,motorcycle 
13052,AURGRES14DEL02,21,5.0,motorcycle 
13053,VADRES19DEL02,37,4.8,scooter 
13054,RANCHIRES09DEL02,33,3.6,scooter 
13055,VADRES14DEL03,26,4.8,motorcycle 
13056,DEHRES20DEL03,20,4.6,motorcycle 
13057,INDORES08DEL01,22,4.5,motorcycle 
13058,PUNERES13DEL03,38,4.9,motorcycle 
13059,RANCHIRES08DEL02,23,4.5,motorcycle 
13060,KOCRES13DEL03,27,4.8,motorcycle 
13061,AGRRES20DEL03,28,5.0,motorcycle 
13062,BANGRES07DEL03,22,4.7,scooter 
13063,BANGRES01DEL03,35,4.7,motorcycle 
13064,RANCHIRES07DEL02,25,4.6,scooter 
13065,JAPRES20DEL01,25,5.0,motorcycle 
13066,VADRES16DEL02,30,4.6,scooter 
13067,BANGRES16DEL01,36,5.0,motorcycle 
13068,MYSRES04DEL01,25,4.7,scooter 
13069,HYDRES20DEL03,33,4.3,motorcycle 
13070,INDORES09DEL02,24,4.7,motorcycle 
13071,BANGRES09DEL03,21,4.8,motorcycle 
13072,COIMBRES16DEL03,28,4.7,motorcycle 
13073,AGRRES18DEL03,24,4.8,motorcycle 
13074,JAPRES04DEL03,30,4.9,motorcycle 
13075,HYDRES11DEL01,30,4.7,motorcycle 
13076,RANCHIRES17DEL02,24,4.9,motorcycle 
13077,MYSRES07DEL03,34,4.1,motorcycle 
13078,VADRES20DEL02,20,4.7,scooter 
13079,LUDHRES11DEL03,31,4.6,motorcycle 
13080,KOCRES19DEL01,21,5.0,scooter 
13081,AURGRES17DEL02,37,4.6,scooter 
13082,RANCHIRES07DEL03,35,4.9,motorcycle 
13083,BANGRES01DEL02,27,4.8,scooter 
13084,PUNERES01DEL01,21,4.9,motorcycle 
13085,VADRES20DEL02,24,4.9,motorcycle 
13086,SURRES09DEL03,31,4.9,motorcycle 
13087,RANCHIRES07DEL02,24,4.8,motorcycle 
13088,RANCHIRES19DEL03,39,3.6,motorcycle 
13089,JAPRES19DEL02,30,3.8,motorcycle 
13090,PUNERES19DEL03,27,4.6,motorcycle 
13091,KNPRES18DEL03,35,4.5,scooter 
13092,COIMBRES19DEL02,34,4.6,motorcycle 
13093,RANCHIRES16DEL01,23,4.9,scooter 
13094,INDORES010DEL01,29,4.6,electric_scooter 
13095,BANGRES13DEL03,38,4.5,electric_scooter 
13096,HYDRES09DEL03,28,4.8,motorcycle 
13097,CHENRES05DEL01,29,4.6,scooter 
13098,RANCHIRES04DEL03,20,4.6,motorcycle 
13099,INDORES04DEL01,35,4.9,electric_scooter 
13100,VADRES11DEL02,32,4.9,scooter 
13101,VADRES11DEL01,37,4.9,scooter 
13102,HYDRES01DEL01,34,4.9,scooter 
13103,COIMBRES02DEL02,33,4.1,electric_scooter 
13104,BANGRES03DEL01,34,4.8,electric_scooter 
13105,COIMBRES05DEL01,20,4.2,motorcycle 
13106,BANGRES20DEL03,21,4.8,motorcycle 
13107,HYDRES14DEL01,24,4.2,motorcycle 
13108,PUNERES09DEL01,30,4.6,motorcycle 
13109,CHENRES06DEL02,29,4.8,scooter 
13110,BANGRES08DEL02,34,4.7,electric_scooter 
13111,GOARES16DEL02,30,4.5,motorcycle 
13112,MYSRES20DEL03,21,4.9,scooter 
13113,DEHRES07DEL02,28,4.7,scooter 
13114,RANCHIRES14DEL02,22,4.6,motorcycle 
13115,KOLRES11DEL01,28,4.9,motorcycle 
13116,RANCHIRES06DEL02,33,5.0,motorcycle 
13117,JAPRES04DEL02,22,4.9,motorcycle 
13118,AURGRES010DEL02,33,4.5,electric_scooter 
13119,SURRES07DEL02,20,4.8,scooter 
13120,RANCHIRES02DEL01,20,5.0,scooter 
13121,COIMBRES18DEL01,20,4.6,motorcycle 
13122,CHENRES16DEL02,30,4.2,scooter 
13123,JAPRES13DEL01,21,4.9,motorcycle 
13124,JAPRES14DEL02,37,3.7,scooter 
13125,INDORES07DEL02,24,4.4,motorcycle 
13126,ALHRES18DEL02,28,4.8,electric_scooter 
13127,PUNERES07DEL03,28,5.0,scooter 
13128,CHENRES09DEL01,28,4.6,motorcycle 
13129,JAPRES18DEL01,31,4.6,motorcycle 
13130,SURRES16DEL02,22,4.9,motorcycle 
13131,SURRES04DEL01,29,4.8,scooter 
13132,JAPRES03DEL01,33,4.7,motorcycle 
13133,KNPRES17DEL03,29,4.6,electric_scooter 
13134,MUMRES08DEL03,22,4.7,motorcycle 
13135,VADRES09DEL02,31,4.4,motorcycle 
13136,KNPRES04DEL01,30,4.1,motorcycle 
13137,ALHRES18DEL02,27,4.6,scooter 
13138,ALHRES16DEL03,29,4.6,motorcycle 
13139,HYDRES06DEL03,28,4.8,scooter 
13140,MYSRES12DEL02,30,4.8,electric_scooter 
13141,MYSRES19DEL01,20,4.7,scooter 
13142,MYSRES09DEL03,23,4.3,motorcycle 
13143,VADRES08DEL03,26,5.0,scooter 
13144,COIMBRES07DEL01,32,4.9,motorcycle 
13145,JAPRES18DEL03,35,4.4,scooter 
13146,JAPRES12DEL03,32,3.9,electric_scooter 
13147,MYSRES07DEL02,24,4.9,scooter 
13148,LUDHRES12DEL01,36,4.7,motorcycle 
13149,HYDRES14DEL02,23,4.9,scooter 
13150,BANGRES13DEL01,39,4.7,motorcycle 
13151,COIMBRES08DEL01,24,4.7,motorcycle 
13152,MYSRES01DEL02,34,4.8,motorcycle 
13153,CHENRES07DEL03,25,4.6,motorcycle 
13154,HYDRES17DEL01,27,4.4,motorcycle 
13155,PUNERES14DEL03,23,4.6,motorcycle 
13156,SURRES05DEL01,35,4.6,motorcycle 
13157,PUNERES01DEL01,35,3.8,motorcycle 
13158,INDORES02DEL01,21,4.7,motorcycle 
13159,SURRES08DEL03,26,4.7,electric_scooter 
13160,BANGRES19DEL01,36,4.9,motorcycle 
13161,PUNERES04DEL02,36,4.9,motorcycle 
13162,SURRES14DEL01,28,4.7,motorcycle 
13163,RANCHIRES04DEL02,27,4.7,scooter 
13164,PUNERES05DEL02,21,4.7,scooter 
13165,MYSRES11DEL02,20,4.1,scooter 
13166,RANCHIRES20DEL03,36,4.4,motorcycle 
13167,SURRES07DEL01,25,4.0,motorcycle 
13168,KNPRES04DEL01,21,4.6,electric_scooter 
13169,SURRES06DEL03,25,4.9,scooter 
13170,CHENRES14DEL02,37,3.5,motorcycle 
13171,ALHRES04DEL01,33,4.9,electric_scooter 
13172,VADRES01DEL03,23,4.7,electric_scooter 
13173,RANCHIRES02DEL03,27,4.6,scooter 
13174,AURGRES11DEL03,21,5.0,motorcycle 
13175,JAPRES14DEL01,28,4.6,scooter 
13176,MYSRES04DEL02,22,4.5,motorcycle 
13177,VADRES11DEL01,27,5.0,scooter 
13178,RANCHIRES06DEL03,36,4.3,motorcycle 
13179,SURRES07DEL02,36,4.9,motorcycle 
13180,VADRES010DEL03,31,4.8,motorcycle 
13181,RANCHIRES13DEL02,25,4.2,motorcycle 
13182,INDORES09DEL03,35,5.0,scooter 
13183,KNPRES02DEL01,22,4.7,scooter 
13184,RANCHIRES010DEL03,33,4.9,motorcycle 
13185,JAPRES17DEL03,35,4.8,scooter 
13186,DEHRES07DEL01,32,4.2,motorcycle 
13187,VADRES02DEL03,26,5.0,scooter 
13188,MYSRES09DEL02,26,4.6,scooter 
13189,MYSRES04DEL01,24,4.7,scooter 
13190,INDORES19DEL03,26,4.6,scooter 
13191,MYSRES03DEL01,33,4.9,scooter 
13192,COIMBRES20DEL01,32,4.2,motorcycle 
13193,SURRES06DEL02,31,4.1,motorcycle 
13194,COIMBRES05DEL01,35,4.8,motorcycle 
13195,JAPRES14DEL03,34,4.8,scooter 
13196,MUMRES17DEL02,31,4.5,motorcycle 
13197,SURRES04DEL01,30,4.6,motorcycle 
13198,MUMRES13DEL02,34,4.8,motorcycle 
13199,RANCHIRES16DEL03,37,4.5,scooter 
13200,COIMBRES06DEL02,23,4.6,scooter 
13201,KOCRES13DEL01,38,4.7,scooter 
13202,HYDRES09DEL02,36,4.6,scooter 
13203,SURRES11DEL02,34,4.3,scooter 
13204,VADRES12DEL01,20,5.0,scooter 
13205,JAPRES17DEL03,24,4.1,motorcycle 
13206,BANGRES12DEL01,37,4.6,motorcycle 
13207,AURGRES20DEL02,22,4.8,scooter 
13208,JAPRES03DEL03,31,4.6,motorcycle 
13209,MUMRES03DEL02,32,4.7,electric_scooter 
13210,KOLRES15DEL02,25,5.0,scooter 
13211,DEHRES08DEL03,20,4.9,motorcycle 
13212,JAPRES06DEL02,26,4.5,motorcycle 
13213,JAPRES16DEL01,30,4.9,scooter 
13214,MUMRES12DEL01,36,4.7,motorcycle 
13215,JAPRES08DEL02,31,4.6,motorcycle 
13216,COIMBRES20DEL01,25,4.7,motorcycle 
13217,SURRES04DEL01,37,4.5,electric_scooter 
13218,JAPRES18DEL02,25,4.7,motorcycle 
13219,BANGRES06DEL01,21,4.8,motorcycle 
13220,DEHRES16DEL02,32,4.8,scooter 
13221,COIMBRES09DEL02,32,4.3,motorcycle 
13222,VADRES09DEL01,38,5.0,motorcycle 
13223,HYDRES04DEL02,26,4.5,motorcycle 
13224,SURRES12DEL02,34,4.3,scooter 
13225,RANCHIRES12DEL02,35,4.7,electric_scooter 
13226,COIMBRES03DEL01,23,4.0,scooter 
13227,SURRES04DEL01,29,4.6,motorcycle 
13228,BANGRES11DEL01,23,4.9,scooter 
13229,KOLRES08DEL01,21,4.9,scooter 
13230,MYSRES16DEL02,34,4.6,motorcycle 
13231,MYSRES04DEL03,28,4.7,motorcycle 
13232,COIMBRES11DEL02,28,4.7,scooter 
13233,CHENRES02DEL02,39,4.9,motorcycle 
13234,HYDRES20DEL03,31,4.6,scooter 
13235,COIMBRES010DEL02,31,4.6,motorcycle 
13236,INDORES16DEL02,35,4.8,motorcycle 
13237,PUNERES08DEL03,29,4.6,motorcycle 
13238,BANGRES14DEL02,33,4.4,motorcycle 
13239,AGRRES14DEL02,35,4.8,motorcycle 
13240,BANGRES16DEL03,24,5.0,motorcycle 
13241,MUMRES06DEL03,21,4.7,motorcycle 
13242,MUMRES09DEL03,34,4.4,scooter 
13243,VADRES15DEL02,20,4.9,motorcycle 
13244,PUNERES16DEL01,35,4.8,motorcycle 
13245,PUNERES20DEL02,33,3.6,scooter 
13246,AURGRES01DEL02,25,4.9,scooter 
13247,MUMRES14DEL02,27,4.7,motorcycle 
13248,RANCHIRES06DEL01,34,4.7,electric_scooter 
13249,SURRES20DEL02,27,4.6,motorcycle 
13250,BANGRES11DEL02,28,4.6,electric_scooter 
13251,RANCHIRES12DEL03,37,4.9,electric_scooter 
13252,MUMRES17DEL03,30,4.9,motorcycle 
13253,RANCHIRES13DEL03,23,3.8,motorcycle 
