restaurant_id,restaurant_name,area,cuisines,rating,cost_for_two,online_order
10222,Aubree,Malleshwaram,"cafe, bakery",4.3,400.0,1
10223,Third Wave Coffee Roasters,Malleshwaram,"cafe, continental, desserts",4.3,800.0,0
10224,JustBe Cafe,Malleshwaram,"cafe, beverages, healthy food",4.3,1000.0,0
10225,Nature's Caff,Malleshwaram,"continental, italian, cafe",3.9,400.0,0
10226,Barista,Malleshwaram,cafe,3.4,300.0,0
10227,Happy Hours,Malleshwaram,"cafe, desserts",3.8,400.0,0
10228,Blue Nile Coffee Shop,Malleshwaram,cafe,,600.0,0
10229,Kwatlay Rest-O-Cafe,Malleshwaram,"continental, cafe, italian, north indian",4.1,800.0,0
10230,Smally's Resto Cafe,Malleshwaram,"cafe, italian, burger, american, steak",4.2,650.0,1
10231,Troll Cafe,Malleshwaram,cafe,3.4,400.0,0
10232,eat.fit,Malleshwaram,"healthy food, north indian, biryani, continental, desserts",4.5,500.0,1
10233,Leon Grill,Malleshwaram,"fast food, healthy food",4.0,500.0,1
10234,Chaatimes,Malleshwaram,"street food, fast food",3.9,200.0,1
10235,Malleshwaram Dosa Corner,Malleshwaram,south indian,4.4,120.0,1
10236,Deccan House,Malleshwaram,"hyderabadi, biryani",4.0,350.0,1
10237,WOW! Momo,Malleshwaram,"tibetan, momos",3.9,400.0,1
10238,FreshMenu,Malleshwaram,"healthy food, chinese, biryani, north indian, continental, salad, american, burger",3.3,450.0,1
10239,New Agarwal Bhavan,Malleshwaram,"north indian, chinese, street food, mithai",4.1,400.0,1
10240,Burger King,Malleshwaram,"burger, fast food, beverages",4.0,600.0,1
10241,Ganesh Darshini,Malleshwaram,"south indian, fast food",3.7,150.0,1
10242,Empire Restaurant,Malleshwaram,"north indian, mughlai, south indian, chinese",4.0,750.0,1
10243,New Oottupura Restaurant,Malleshwaram,kerala,3.5,300.0,1
10244,Prakriti Delux,Malleshwaram,"north indian, south indian, chinese",3.9,300.0,1
10245,Chaat Street,Malleshwaram,"street food, north indian",4.1,250.0,1
10246,The Good Bowl,Malleshwaram,"italian, north indian, biryani",3.8,500.0,1
10247,Polar Bear,Malleshwaram,"desserts, ice cream, beverages, sandwich",3.9,400.0,1
10248,Auntie Fung's,Malleshwaram,"asian, chinese",4.2,600.0,1
10249,Chetty's Corner,Malleshwaram,"fast food, burger",3.4,150.0,1
10250,Frozenheit?,Malleshwaram,ice cream,4.0,500.0,1
10251,Mumbai Xpress,Malleshwaram,"street food, fast food",3.7,400.0,1
10252,Onesta,Malleshwaram,"pizza, cafe, italian",4.4,600.0,1
10253,Keventers,Malleshwaram,"desserts, beverages, ice cream",3.9,400.0,1
10254,Cold Stone Creamery,Malleshwaram,"ice cream, desserts",4.1,400.0,1
10255,Absolute Chinese,Malleshwaram,"chinese, fast food, momos",3.8,450.0,1
10256,Udupi Ruchi,Malleshwaram,"south indian, chinese, north indian, desserts, continental",3.8,300.0,1
10257,Savi Sagar,Malleshwaram,"north indian, south indian, chinese",4.2,350.0,1
10258,Bhairaveshwara Military Hotel,Malleshwaram,"south indian, hyderabadi",4.1,250.0,1
10259,Just Shawarma,Malleshwaram,arabian,3.8,300.0,1
10260,Create Cafe,Malleshwaram,italian,3.4,300.0,1
10261,Amrut,Malleshwaram,"north indian, chinese, fast food",3.5,300.0,1
10262,Fishing Boat,Malleshwaram,"kerala, south indian, chinese",4.0,300.0,1
10263,Zam Zam Kabab House,Malleshwaram,"north indian, chinese",3.4,300.0,1
10264,Al-Bek,Malleshwaram,"mughlai, chinese",4.1,700.0,1
10265,Pizza Hut,Malleshwaram,"pizza, fast food",2.8,750.0,1
10266,Lassi Shop,Malleshwaram,"beverages, ice cream",3.9,200.0,1
10267,Slanz Cafe,Malleshwaram,"cafe, italian, desserts",3.6,500.0,1
10268,Flavors of North,Malleshwaram,"north indian, chinese, biryani",3.3,400.0,1
10269,Faasos,Malleshwaram,"north indian, biryani, fast food",3.9,500.0,1
10270,Indiana Burgers,Malleshwaram,burger,3.7,300.0,1
10271,Dhanalakshmi Grand,Malleshwaram,"south indian, north indian",4.0,300.0,1
10272,Tasty Box,Malleshwaram,"north indian, south indian, arabian, mughlai, chinese, biryani",2.9,250.0,1
10273,Warm Oven,Malleshwaram,"bakery, desserts",4.0,500.0,1
10274,Kaati Zone,Malleshwaram,"fast food, biryani, rolls",3.8,350.0,1
10275,Eat & Drink,Malleshwaram,"fast food, chinese, beverages",3.5,300.0,1
10276,Thalassery Restaurant,Malleshwaram,"kerala, biryani, south indian, north indian, chinese, seafood, juices",3.8,600.0,1
10277,Casino Hotel,Malleshwaram,"north indian, chinese",3.9,500.0,1
10278,South Idlis,Malleshwaram,south indian,4.0,150.0,1
10279,Snack Magic,Malleshwaram,"fast food, beverages",3.7,250.0,1
10280,Halli Mane,Malleshwaram,"south indian, north indian, chinese",4.0,250.0,1
10281,Ovenstory Pizza,Malleshwaram,pizza,3.9,800.0,1
10282,Vishnu Garden,Malleshwaram,south indian,4.0,400.0,1
10283,BOX8- Desi Meals,Malleshwaram,"north indian, mughlai, fast food",4.1,500.0,1
10284,Chikpet Donne Biriyani House,Malleshwaram,"biryani, kebab",3.7,400.0,1
10285,Vinny's,Malleshwaram,"italian, pizza",4.1,700.0,1
10286,Shuchi Ruchi,Malleshwaram,"chinese, north indian, street food",4.0,350.0,1
10287,CTR,Malleshwaram,south indian,4.7,150.0,1
10288,Five Star Chicken,Malleshwaram,"fast food, burger",3.5,300.0,1
10289,Four Seasons Fast Food Center,Malleshwaram,"north indian, chinese, biryani",3.7,400.0,1
10290,Grubbery,Malleshwaram,"cafe, american, asian, european, steak, salad, desserts",4.1,700.0,1
10291,The Egg Factory,Malleshwaram,"continental, american",4.0,750.0,1
10292,Messy Eats,Malleshwaram,"bakery, desserts",3.9,500.0,0
10293,Halli Donne Biryani Nati Style,Malleshwaram,biryani,3.4,400.0,1
10294,Chick Inn,Malleshwaram,fast food,3.8,300.0,1
10295,Cream Stone,Malleshwaram,"desserts, ice cream, beverages",4.1,500.0,1
10296,Sri Maruthi Miltry Hotel,Malleshwaram,south indian,3.8,300.0,1
10297,Chai Point,Malleshwaram,"fast food, beverages",4.0,250.0,1
10298,Brahmins' Thatte Idli,Malleshwaram,south indian,4.1,100.0,1
10299,Calicut Restaurant,Malleshwaram,"kerala, south indian, north indian, chinese",3.9,450.0,1
10300,Le Arabia,Malleshwaram,"north indian, mughlai",4.4,800.0,1
10301,The Pastry Inn,Malleshwaram,bakery,3.5,300.0,1
10302,Gowdara Hatti,Malleshwaram,south indian,3.7,300.0,1
10303,Firangi Bake,Malleshwaram,"mexican, italian",4.1,600.0,1
10304,Behrouz Biryani,Malleshwaram,biryani,4.0,650.0,1
10305,The Belgian Waffle Co.,Malleshwaram,"desserts, beverages",3.7,350.0,1
10306,Roy Hotel & Restaurant,Malleshwaram,"bengali, north indian",4.0,300.0,1
10307,New Golden Emperor,Malleshwaram,"north indian, chinese, fast food",3.7,400.0,1
10308,Shri Family Restaurant,Malleshwaram,"south indian, north indian, chinese, seafood",3.3,400.0,1
10309,Hotel Elite,Malleshwaram,"north indian, chinese, south indian, juices",3.7,550.0,1
10310,Lazeez Biryani,Malleshwaram,"north indian, chinese, mughlai, hyderabadi",4.0,400.0,1
10311,Hotel Kadamba Veg,Malleshwaram,"south indian, north indian, chinese, street food, juices",3.8,450.0,1
10312,Chili's American Grill & Bar,Malleshwaram,"american, tex-mex, burger, bbq, mexican",4.8,1400.0,1
10313,The Milkshake Theory,Malleshwaram,"beverages, fast food",3.0,400.0,1
10314,Krispy Kreme,Malleshwaram,"desserts, beverages",4.1,300.0,1
10315,Kanti Sweets,Malleshwaram,"mithai, street food",3.8,400.0,1
10316,Rishi's Paratha Plaza,Malleshwaram,north indian,3.9,250.0,1
10317,The Waffles Hut,Malleshwaram,desserts,3.6,400.0,1
10318,Chichaba's Taj,Malleshwaram,"biryani, north indian, mughlai",4.1,600.0,1
10319,Nesara Mullti - Cuisine Family Dining & Garden...,Malleshwaram,"north indian, chinese, south indian, beverages",2.7,800.0,1
10320,Eggstacy,Malleshwaram,"fast food, continental, chinese",4.0,500.0,1
10321,Maddy's Katti Cafe,Malleshwaram,"fast food, beverages",3.2,400.0,1
10322,Nando's,Malleshwaram,"portuguese, wraps, burger, salad",4.1,1200.0,1
10323,Food & Friends,Malleshwaram,"fast food, street food",2.9,200.0,1
10324,Sweet Truth,Malleshwaram,"bakery, desserts",3.9,500.0,1
10325,Punjab Grill,Malleshwaram,"north indian, mughlai",4.9,2000.0,1
10326,Nammura Upachara,Malleshwaram,"chinese, north indian, south indian",3.6,300.0,1
10327,Stories,Malleshwaram,"continental, north indian, chinese",4.6,1100.0,1
10328,Sagar Kabab Corner,Malleshwaram,"north indian, chinese, biryani",3.2,350.0,1
10329,The Fast Food,Malleshwaram,"south indian, fast food",4.0,150.0,1
10330,Cupcake Bliss,Malleshwaram,bakery,3.7,200.0,1
10331,Hammered,Malleshwaram,"north indian, continental, cafe",4.4,1200.0,1
10332,Bhavani Vada Pav,Malleshwaram,fast food,4.0,150.0,1
10333,Hotel Malgudi,Malleshwaram,"south indian, biryani",3.6,400.0,1
10334,Cafe Coffee Day,Malleshwaram,"cafe, fast food",3.2,900.0,1
10335,Kaifu,Malleshwaram,"chinese, asian",4.2,700.0,1
10336,Grill Biryanis,Malleshwaram,"biryani, north indian",3.1,500.0,1
10337,Shree Guru Sagar,Malleshwaram,"chinese, north indian, south indian",3.5,500.0,1
10338,The Happy Vegetarian,Malleshwaram,"north indian, chinese, south indian",,600.0,0
10339,Annappa's Naati Mane,Malleshwaram,"south indian, chinese",3.5,400.0,1
10340,Cake Gallery,Malleshwaram,bakery,3.6,300.0,1
10341,Hotel Halli Nenapu,Malleshwaram,south indian,3.4,500.0,1
10342,Kool Joint,Malleshwaram,"ice cream, juices, fast food",3.4,200.0,1
10343,Hotel Gowdru Mane,Malleshwaram,"south indian, biryani",3.1,400.0,1
10344,Naati Manae,Malleshwaram,"north indian, south indian, chinese, biryani",2.7,700.0,1
10345,Drunken Monkey,Malleshwaram,"beverages, fast food",4.1,500.0,1
10346,Scoops N Smiles,Malleshwaram,"desserts, sandwich, pizza, burger",3.3,200.0,1
10347,Antarastriya,Malleshwaram,"chinese, fast food, momos",3.9,200.0,1
10348,Basaveshwarnagar Dosa Corner,Malleshwaram,south indian,3.8,200.0,1
10349,Totaram's Paranthas,Malleshwaram,north indian,3.5,300.0,1
10350,Ganesh Food Joint,Malleshwaram,"south indian, north indian, chinese",3.6,200.0,1
10351,Chowmein,Malleshwaram,"chinese, north indian, momos, biryani",3.8,800.0,1
10352,Asha Sweets Centre,Malleshwaram,"mithai, street food",4.0,250.0,1
10353,Sardarji Ka Kitchen,Malleshwaram,north indian,3.1,150.0,1
10354,Prateeksha Natural Ice Cream,Malleshwaram,ice cream,3.2,250.0,1
10355,Dambal's Veg,Malleshwaram,south indian,3.2,250.0,1
10356,Ginger,Malleshwaram,"north indian, chinese",3.6,350.0,1
10357,Kolkata Famous Kati Roll,Malleshwaram,fast food,,150.0,1
10358,Tasty Munch,Malleshwaram,"fast food, street food, momos",3.6,200.0,1
10359,Kerala Restaurant,Malleshwaram,"biryani, kerala",3.5,150.0,0
10360,1992 Chats - Space,Malleshwaram,street food,3.7,200.0,1
10361,Santo's,Malleshwaram,"north indian, fast food",3.7,650.0,1
10362,The Asian Curry House,Malleshwaram,"vietnamese, thai, burmese, japanese",4.5,1000.0,1
10363,Hotel Taj Delight,Malleshwaram,"north indian, biryani, arabian",3.2,600.0,1
10364,Slurpy Shakes,Malleshwaram,beverages,,300.0,1
10365,Thanco's Natural Ice Cream,Malleshwaram,"ice cream, desserts",3.8,450.0,1
10366,Ibaco,Malleshwaram,desserts,3.6,300.0,1
10367,Burp,Malleshwaram,"cafe, mexican, italian, pizza",4.0,800.0,1
10368,Street Foods by Punjab Grill,Malleshwaram,"north indian, street food, kebab",3.7,800.0,1
10369,Cheesy Bites,Malleshwaram,"chinese, fast food, italian",,200.0,1
10370,Mitraa Da Pizza,Malleshwaram,"fast food, pizza",,250.0,1
10371,Chetty's Coffee,Malleshwaram,south indian,4.0,200.0,1
10372,The Banana Kick,Malleshwaram,"cafe, beverages",3.3,600.0,1
10373,Casamia,Malleshwaram,"andhra, kerala, south indian",3.6,400.0,1
10374,Karavali Lunch Home,Malleshwaram,"south indian, seafood",4.0,300.0,1
10375,Ali Snacks Point,Malleshwaram,"chinese, momos",3.4,150.0,1
10376,Freskka,Malleshwaram,"italian, american, asian, continental, mexican, momos",4.0,700.0,1
10377,Break Hour,Malleshwaram,"chinese, beverages",4.0,150.0,1
10378,Pizza Stop,Malleshwaram,"pizza, italian",2.9,600.0,1
10379,Patiala Lassi,Malleshwaram,beverages,4.1,150.0,1
10380,Raj Bhog,Malleshwaram,"north indian, fast food",,500.0,1
10381,Fresh Veg,Malleshwaram,"street food, north indian",2.7,300.0,1
10382,Gelato Italiano,Malleshwaram,"ice cream, bakery, desserts",3.4,200.0,1
10383,Subway,Malleshwaram,"healthy food, salad, fast food",2.4,500.0,1
10384,Sreeraj Lassi Bar,Malleshwaram,"beverages, desserts, juices",3.8,150.0,1
10385,Hatti Kaapi,Malleshwaram,"south indian, street food",3.7,200.0,1
10386,Smoke - The Sizzler House,Malleshwaram,"continental, italian",4.2,800.0,1
10387,Waffle Stories,Malleshwaram,desserts,3.9,300.0,1
10388,By 2 Coffee,Malleshwaram,south indian,4.1,100.0,1
10389,The Higher Taste Stores,Malleshwaram,"fast food, bakery",3.8,300.0,1
10390,Cakeport,Malleshwaram,bakery,3.4,400.0,1
10391,Frozen Bottle,Malleshwaram,"beverages, desserts, ice cream",3.7,400.0,1
10392,ZEEES,Malleshwaram,"north indian, street food, fast food",3.6,300.0,1
10393,KC Das - Sweet Sadan,Malleshwaram,"mithai, street food",3.0,200.0,1
10394,Biriyani Paradise,Malleshwaram,"kerala, biryani, north indian, chettinad",3.3,450.0,1
10395,Stoned Monkey,Malleshwaram,"desserts, ice cream",4.0,500.0,1
10396,Alif Hotel,Malleshwaram,"north indian, chinese, mughlai",,400.0,1
10397,Oyalo,Malleshwaram,pizza,3.2,300.0,1
10398,Sagar Samrat,Malleshwaram,"north indian, chinese, south indian",3.7,400.0,1
10399,Salaam Sigri Rolls & Kebabs,Malleshwaram,"rolls, mughlai",3.8,300.0,1
10400,Mad Over Donuts,Malleshwaram,"bakery, desserts, beverages",3.9,450.0,1
10401,Green Chilly,Malleshwaram,"north indian, chinese",3.6,350.0,1
10402,Symas,Malleshwaram,"fast food, beverages",3.7,200.0,1
10403,Roll Over,Malleshwaram,"ice cream, beverages, fast food",3.9,500.0,1
10404,McDonald's,Malleshwaram,"fast food, burger",3.9,500.0,1
10405,Cafe Centralis,Malleshwaram,cafe,2.8,600.0,1
10406,Sree Ganesh Fruit Juice Centre,Malleshwaram,beverages,3.6,100.0,1
10407,The Street Kitchen,Malleshwaram,"north indian, fast food, chinese, beverages",3.7,300.0,1
10408,Coastal Express,Malleshwaram,south indian,3.4,300.0,1
10409,3G's - Gulp & Groove,Malleshwaram,"finger food, continental, chinese",4.1,1100.0,1
10410,Shree Guru Sagar Fast Food,Malleshwaram,"north indian, south indian, chinese",3.6,300.0,1
10411,Kadai,Malleshwaram,"north indian, chinese, seafood, south indian",3.6,450.0,1
10412,Peppermill Bistro,Malleshwaram,"continental, european, mediterranean, cafe, steak",4.0,1000.0,1
10413,Dhadoom,Malleshwaram,"north indian, street food, pizza, burger, sandwich",4.0,300.0,1
10414,Sri Ganesh Fruit Juice Centre,Malleshwaram,juices,3.2,100.0,1
10415,Ambur Darbar Biriyani Point,Malleshwaram,biryani,3.2,200.0,1
10416,Domino's Pizza,Malleshwaram,"pizza, fast food",4.0,400.0,1
10417,Food Singh,Malleshwaram,north indian,,500.0,1
10418,Chination,Malleshwaram,chinese,,600.0,0
10419,The Biryani Culture,Malleshwaram,north indian,3.2,500.0,1
10420,Fish Corner,Malleshwaram,"north indian, chinese, seafood",3.7,400.0,1
10421,Plated,Malleshwaram,"cafe, continental",4.1,800.0,1
10422,Khan Saheb Grills and Rolls,Malleshwaram,fast food,3.7,400.0,1
10423,Saladtimes,Malleshwaram,"healthy food, fast food",3.8,500.0,1
10424,7 Plates,Malleshwaram,"north indian, mughlai, rolls, fast food",3.9,600.0,1
10425,House Of Candy,Malleshwaram,desserts,,200.0,1
10426,Karnataka Biryani Point,Malleshwaram,"biryani, kebab",,250.0,1
10427,Crazy Pizza,Malleshwaram,"pizza, fast food",3.4,400.0,1
10428,Aramane Restaurant,Malleshwaram,"south indian, chinese, fast food",3.0,300.0,1
10429,Halli Mane Donne Biriyani,Malleshwaram,"biryani, seafood",4.1,400.0,1
10430,The Big Bellyz,Malleshwaram,"fast food, beverages, momos",3.9,300.0,1
10431,Ootada Mane,Malleshwaram,"south indian, north indian, chinese",2.9,600.0,1
10432,Upsouth,Malleshwaram,south indian,4.1,300.0,1
10433,Cream & Fudge,Malleshwaram,"ice cream, desserts",3.3,250.0,1
10434,Tastie's,Malleshwaram,"fast food, beverages, ice cream",3.2,150.0,0
10435,Cold Station,Malleshwaram,"fast food, desserts",3.8,250.0,1
10436,Sethi's,Malleshwaram,"north indian, chinese",,600.0,1
10437,Ragoo's Kitchen,Malleshwaram,"mangalorean, chinese, north indian, biryani",3.1,350.0,1
10438,Cafe Rossini,Malleshwaram,"continental, italian, chinese",3.9,700.0,1
10439,Kettle & Kegs,Malleshwaram,"tea, beverages",3.2,200.0,1
10440,Namakh Store And Cafe,Malleshwaram,"cafe, continental, american",3.7,400.0,1
10441,Baskin Robbins,Malleshwaram,"ice cream, desserts",2.9,250.0,1
10442,Maiyas,Malleshwaram,"south indian, north indian, chinese, bakery, desserts",3.9,300.0,1
10443,Sweetie Celebrations Cafe,Malleshwaram,"desserts, beverages",,300.0,1
10444,Ujwal Bar & Restaurant,Malleshwaram,"seafood, north indian, chinese",3.8,750.0,1
10445,Cafe Poetry,Malleshwaram,"cafe, beverages, healthy food",3.7,400.0,1
10446,Sha-e-Darbar,Malleshwaram,"north indian, chinese",3.7,400.0,1
10447,Ember The Calabash,Malleshwaram,"cafe, italian, continental, beverages",4.1,800.0,1
10448,Jay Bhavani Vadapav,Malleshwaram,"maharashtrian, street food",3.5,150.0,1
10449,Singh Saab Dhaba,Malleshwaram,"fast food, north indian",3.8,400.0,1
10450,Surya Refreshments,Malleshwaram,south indian,3.9,150.0,1
10451,Sweet Chariot,Malleshwaram,"bakery, fast food",3.1,500.0,1
10452,Karavali Deluxe,Malleshwaram,"north indian, chinese",3.6,450.0,1
10453,La Heaven,Malleshwaram,"bakery, desserts",3.8,400.0,1
10454,Carbon Cup,Malleshwaram,"north indian, arabian, fast food, chinese",3.5,400.0,1
10455,New Sagar Fast food,Malleshwaram,"south indian, north indian, chinese",3.4,250.0,1
10456,Spices The Food Joint,Malleshwaram,"north indian, mangalorean, chinese",3.1,550.0,0
10457,Sunaina Sapice,Malleshwaram,"south indian, north indian, chinese",3.3,200.0,1
10458,Will Way Burgers,Malleshwaram,burger,3.6,250.0,1
10459,Cafe Mandala,Malleshwaram,cafe,3.9,600.0,1
10460,Yumjar,Malleshwaram,"fast food, beverages, desserts",,300.0,1
10461,The Crust Factory,Malleshwaram,"bakery, cafe, desserts",3.5,400.0,1
10462,Robin Brown Ice Creams,Malleshwaram,desserts,,250.0,1
10463,Food Square,Malleshwaram,"chinese, street food, rolls",3.2,250.0,1
10464,A2B - Adyar Ananda Bhavan,Malleshwaram,"south indian, north indian, chinese, street food, fast food",3.5,400.0,1
10465,Rayalaseema Ruchulu,Malleshwaram,"andhra, north indian",3.2,700.0,1
10466,Mehfil Family Restaurant,Malleshwaram,north indian,3.0,750.0,1
10467,Mumbai Spice,Malleshwaram,"north indian, chinese",3.7,400.0,1
10468,New Karavali Restaurant,Malleshwaram,"north indian, seafood, mangalorean",3.3,450.0,1
10469,Race Course Restaurant,Malleshwaram,"chinese, north indian, south indian",3.2,450.0,1
10470,NOC Cafe & Catering,Malleshwaram,"north indian, fast food",3.2,400.0,1
10471,Churn,Malleshwaram,"desserts, ice cream",4.2,250.0,1
10472,Sizzling China,Malleshwaram,chinese,2.9,300.0,1
10473,Nikki's,Malleshwaram,"chinese, north indian",3.1,600.0,1
10474,Chaat Lounge,Malleshwaram,"north indian, street food",3.0,300.0,1
10475,B52 - Sports Bar,Malleshwaram,"continental, american, chinese, finger food",3.5,1200.0,1
10476,Sai Cafe Veg,Malleshwaram,fast food,3.5,250.0,0
10477,Srushti Coffee,Malleshwaram,south indian,3.4,300.0,1
10478,Puff Cafe,Malleshwaram,"cafe, italian, american",3.7,700.0,1
10479,Kargeens,Malleshwaram,"cafe, italian, pizza, continental",3.9,900.0,1
10480,Kitty's Cafe,Malleshwaram,fast food,3.6,300.0,1
10481,Kudla Beach,Malleshwaram,"north indian, south indian, seafood, chinese",3.5,400.0,1
10482,Donne Biriyani Angadi Mane,Malleshwaram,"biryani, chinese",3.8,250.0,1
10483,AQNI,Malleshwaram,"north indian, mughlai, biryani, rolls",3.6,650.0,1
10484,Chaska Inn,Malleshwaram,"north indian, chinese, arabian",,300.0,1
10485,Bademiyan Kebabs,Malleshwaram,"kebab, hyderabadi, biryani, charcoal chicken",3.8,600.0,1
10486,Absolute Waffles,Malleshwaram,"desserts, fast food",3.9,200.0,1
10487,Cookie Man,Malleshwaram,bakery,3.7,150.0,1
10488,Veena Stores,Malleshwaram,south indian,4.5,150.0,1
10489,Hotel Durga Shree Grand,Malleshwaram,"south indian, north indian, chinese, street food",3.6,200.0,1
10490,Pot Biryani,Malleshwaram,"north indian, chinese, biryani",3.8,450.0,1
