order_id,order_type,restaurant_latitude,restaurant_longitude
94B0,Drinks ,22.695207,75.866059
9919,Drinks ,0.0,0.0
56B5,Meal ,21.160522,72.771477
30FA,Drinks ,26.88842,75.800689
881F,Meal ,26.913483,75.803139
3834,Snack ,12.323994,76.626167
C70F,Snack ,25.451646,81.832796
6C64,Buffet ,12.979096,77.640625
7.1E+07,Buffet ,17.411028,78.329645
D67A,Snack ,26.483672,80.320708
8292,Buffet ,12.972532,77.608179
4120,Meal ,12.913041,77.683237
8FE9,Snack ,17.431668,78.408321
4461,Snack ,18.994237,72.825553
9C67,Buffet ,18.554382,73.798206
15C9,Snack ,22.311603,73.165012
45F2,Drinks ,19.120083,72.907385
864,Meal ,26.913726,75.75282
51C3,Meal ,13.064181,80.236442
116B,Buffet ,21.173343,72.792731
45AD,Drinks ,12.933284,77.615428
3F34,Meal ,22.308096,73.167753
4D30,Drinks ,17.455894,78.375467
CF1A,Meal ,0.0,0.0
3BB0,Snack ,12.321214,76.621094
A575,Drinks ,12.972532,77.608179
301E,Drinks ,12.914264,77.6784
AF9F,Drinks ,12.979096,77.640625
3E+37,Meal ,17.450851,78.379347
42D0,Meal ,19.055831,72.833984
C927,Snack ,0.0,0.0
AE6E,Meal ,19.12663,72.829976
333C,Buffet ,21.157735,72.768778
2CFD,Snack ,18.51421,73.838429
B9CB,Buffet ,12.98041,77.640489
4DA5,Meal ,17.451976,78.385883
71AD,Drinks ,18.533811,73.899315
C15E,Drinks ,0.0,0.0
8A6D,Meal ,12.939496,77.625999
58F7,Meal ,17.424114,78.347554
4783,Drinks ,21.175975,72.795503
85C5,Snack ,12.935662,77.61413
BB82,Snack ,26.956431,75.776649
23B2,Drinks ,17.450851,78.379347
63D4,Drinks ,0.0,0.0
F61,Buffet ,0.0,0.0
AC43,Buffet ,11.022298,76.998349
33D3,Snack ,11.022477,76.995667
C0A4,Meal ,-9.966783,76.242981
3B10,Meal ,17.433809,78.386744
11CF,Snack ,13.045479,80.23311
11B0,Snack ,26.902328,75.794257
8A2D,Snack ,26.956431,75.776649
4C55,Meal ,11.025083,77.015393
425C,Meal ,18.592718,73.773572
CAE8,Meal ,27.160832,78.011608
2ECE,Drinks ,21.157735,72.768778
9123,Drinks ,13.022394,80.242439
3.3E+04,Buffet ,11.025083,77.015393
1352,Buffet ,18.539299,73.897902
5835,Meal ,22.651847,75.881991
5.3E+10,Drinks ,22.732225,75.874765
8388,Drinks ,26.911378,75.789034
6204,Meal ,22.311844,73.165081
BE3B,Snack ,12.3085,76.665808
D29F,Meal ,22.577821,88.400581
6259,Meal ,11.000762,76.981876
8.2E+01,Drinks ,11.024839,77.007003
5AA1,Meal ,0.0,0.0
4D93,Drinks ,17.41233,78.449654
991A,Drinks ,12.337928,76.617889
9914,Snack ,12.933284,77.615428
4046,Drinks ,22.310329,73.169083
73DF,Meal ,18.554382,73.798206
5E7F,Drinks ,13.054347,80.257221
1C5A,Snack ,22.308096,73.167753
4141,Buffet ,22.32,73.17
5.7E+02,Drinks ,12.975996,80.221898
9F5F,Drinks ,18.520016,73.830547
5F0,Drinks ,-13.086438,80.220672
6B4C,Snack ,12.913041,77.683237
9805,Meal ,19.176269,72.836721
CF8F,Buffet ,23.214294,77.435361
B077,Drinks ,23.354422,85.3329
6A90,Buffet ,18.539299,73.897902
C0BC,Buffet ,-19.878028,75.317475
79BB,Meal ,18.546258,73.904337
89CF,Meal ,18.546947,73.900626
67DC,Snack ,19.131141,72.813074
4D33,Buffet ,12.323994,76.626167
DC69,Drinks ,25.450377,81.834236
DE9B,Buffet ,22.538999,88.322337
8B45,Snack ,11.006686,76.951736
716A,Snack ,13.091809,80.219104
C5E9,Snack ,15.56155,73.749092
9D5,Drinks ,17.426228,78.407495
3BF9,Drinks ,12.299524,76.64262
7339,Drinks ,17.483216,78.552111
9BE5,Drinks ,22.311844,73.165081
D9A9,Buffet ,15.556561,73.763633
4845,Drinks ,12.304569,76.643622
B7D0,Buffet ,12.284747,76.625861
97A1,Snack ,11.000762,76.981876
9D4F,Meal ,26.90294,75.793007
BAE6,Buffet ,26.914142,75.805704
DFF5,Snack ,22.514119,88.362504
1675,Buffet ,18.55144,73.804855
3239,Drinks ,17.410371,78.437225
F26,Buffet ,18.592718,73.773572
A081,Drinks ,23.359033,85.325347
544,Snack ,-17.440827,78.393391
16D7,Snack ,12.914264,77.6784
CCE8,Meal ,23.266261,77.379605
1175,Snack ,18.530963,73.828972
C460,Meal ,30.362686,78.06889
724E,Snack ,11.02091,76.940432
489E,Buffet ,12.913041,77.683237
1262,Buffet ,17.431477,78.40035
AC27,Snack ,22.725835,75.887648
AA82,Snack ,26.766536,75.837333
8BC5,Meal ,18.520016,73.830547
44BE,Buffet ,26.846156,75.8023
121A,Drinks ,18.536718,73.830327
D13C,Buffet ,30.332735,78.054222
695A,Drinks ,26.911378,75.789034
9C7D,Buffet ,26.88842,75.800689
8E+32,Snack ,17.429585,78.392621
3C3C,Snack ,0.0,0.0
724C,Snack ,21.175104,72.804342
A68,Snack ,11.026117,76.944652
3B52,Snack ,13.005801,80.250744
39F4,Drinks ,22.308096,73.167753
90F3,Meal ,19.120083,72.907385
F02,Meal ,17.410371,78.437225
56FA,Snack ,12.284747,76.625861
4C33,Drinks ,17.410371,78.437225
DF7A,Drinks ,30.885814,75.786976
C377,Meal ,19.875522,75.367127
992,Meal ,21.149569,72.772697
A65E,Snack ,26.846156,75.8023
9D7F,Snack ,26.911378,75.789034
4936,Buffet ,17.428294,78.404423
8B2C,Drinks ,17.455894,78.375467
682E,Meal ,17.450851,78.379347
CAA,Snack ,11.022477,76.995667
7E+72,Buffet ,13.091809,80.219104
A25A,Drinks ,18.520016,73.830547
C97C,Meal ,26.463504,80.372929
E278,Drinks ,26.483672,80.320708
C047,Drinks ,-9.970717,76.285447
15FC,Drinks ,18.593481,73.785901
14DF,Meal ,17.458998,78.500366
6196,Snack ,13.091809,80.219104
2F2F,Meal ,21.149834,72.778666
77A0,Meal ,11.022169,76.999594
3F09,Buffet ,12.972793,80.249982
5014,Snack ,26.913483,75.803139
E0E7,Drinks ,22.547186,88.35068
BBC8,Snack ,18.539299,73.897902
6B6F,Buffet ,22.75004,75.902847
BC95,Snack ,26.90294,75.793007
1A97,Meal ,26.846156,75.8023
72A1,Buffet ,19.065838,72.832658
1FC9,Snack ,22.751857,75.866699
2C1A,Drinks ,11.010375,76.95295
D260,Buffet ,25.459775,81.834841
6C82,Drinks ,26.956431,75.776649
7494,Meal ,22.725748,75.898497
D8AC,Buffet ,30.359722,78.067079
E037,Buffet ,22.514585,88.39331
8EA9,Buffet ,13.086438,80.220672
3965,Meal ,17.455894,78.375467
6DE4,Meal ,12.325461,76.632278
8DDC,Meal ,23.359194,85.325447
5E+09,Snack ,-12.913041,77.683237
8128,Buffet ,10.96185,76.971082
835,Meal ,21.186438,72.794115
7CCA,Meal ,26.88842,75.800689
B529,Snack ,12.323978,76.627961
79DF,Meal ,23.359033,85.325347
2E+13,Meal ,12.972161,77.596014
7101,Meal ,17.411028,78.329645
D364,Meal ,0.0,0.0
CFB0,Snack ,19.876428,75.364792
4149,Snack ,0.0,0.0
622F,Snack ,21.15276,72.778059
79CE,Drinks ,13.029198,77.570997
DD06,Drinks ,0.0,0.0
83D9,Buffet ,17.428294,78.404423
4C70,Drinks ,11.003681,76.975525
3759,Buffet ,22.725835,75.887648
4CB,Buffet ,18.51421,73.838429
5C3D,Buffet ,12.934179,77.615797
E22D,Drinks ,22.514585,88.39331
A17B,Meal ,11.024839,77.007003
E25D,Buffet ,25.45235,81.841889
A7BE,Meal ,22.732225,75.874765
18F6,Buffet ,23.369746,85.33982
6566,Drinks ,17.428294,78.404423
9E+27,Snack ,22.307898,73.167788
1A51,Drinks ,21.170798,72.790489
9029,Snack ,26.956431,75.776649
659D,Drinks ,21.170096,72.789122
3.5E+05,Drinks ,21.186438,72.794115
BE09,Snack ,22.744648,75.894377
34BF,Meal ,26.913483,75.803139
D181,Drinks ,25.457687,81.835585
34DF,Snack ,11.000762,76.981876
5D89,Drinks ,22.310329,73.169083
55FA,Buffet ,11.022298,76.998349
AB5F,Snack ,21.157729,72.768726
A502,Meal ,21.149834,72.778666
9DF3,Drinks ,17.430448,78.418213
351C,Buffet ,19.091458,72.827808
B3F4,Snack ,11.010375,76.95295
7D92,Snack ,17.45971,78.368855
B9C1,Buffet ,21.149669,72.772629
DCE6,Buffet ,25.457116,81.859682
8B7C,Buffet ,18.994049,72.825203
3142,Snack ,22.751857,75.866699
14A2,Meal ,22.753659,75.903365
2546,Buffet ,12.323994,76.626167
A3E4,Drinks ,11.024839,77.007003
7FA7,Meal ,0.0,0.0
7F98,Drinks ,18.536562,73.896485
2268,Buffet ,21.170096,72.789122
DB4D,Snack ,27.160934,78.044095
597A,Snack ,11.02091,76.940432
5785,Snack ,12.326356,76.619103
5A09,Drinks ,21.175104,72.804342
1378,Meal ,22.753839,75.897429
1FF9,Buffet ,12.970324,77.645748
962C,Snack ,13.026286,80.275235
1AA1,Meal ,12.979166,77.640709
B5CA,Drinks ,18.994049,72.825203
808B,Drinks ,11.022477,76.995667
D50D,Drinks ,30.335259,78.053162
3DBF,Buffet ,21.186438,72.794115
9F2E,Drinks ,11.026117,76.944652
E214,Snack ,19.876106,75.340775
579,Meal ,12.970221,77.645396
78ED,Snack ,21.149834,72.778666
C0D9,Buffet ,-15.5696,73.742294
392E,Snack ,18.55144,73.804855
9A3F,Drinks ,23.374878,85.335739
D57B,Drinks ,26.47775,80.351569
55AA,Drinks ,26.766536,75.837333
E02F,Buffet ,30.335259,78.053162
800E,Drinks ,26.911927,75.797282
34A8,Buffet ,18.546258,73.904337
921B,Drinks ,18.536718,73.830327
3B2D,Meal ,26.846156,75.8023
5126,Meal ,17.451976,78.385883
562C,Buffet ,23.351489,85.324253
BDF3,Meal ,17.451976,78.385883
ABFE,Buffet ,23.374878,85.335739
DBEA,Snack ,22.533662,88.366217
C5A6,Buffet ,30.328174,78.049117
95BB,Meal ,19.003517,72.82765
A7E1,Snack ,18.593481,73.785901
A456,Snack ,21.157735,72.768778
2902,Drinks ,23.369746,85.33982
4F1,Meal ,11.024839,77.007003
776A,Snack ,0.0,0.0
CEAB,Snack ,19.876106,75.340775
4E+65,Buffet ,12.949934,77.699386
25EE,Buffet ,18.53408,73.89852
7EE3,Snack ,13.081878,80.248519
87F3,Buffet ,12.972532,77.608179
800C,Buffet ,11.022477,76.995667
BB61,Meal ,22.308096,73.167753
BD66,Buffet ,22.732225,75.874765
C43E,Meal ,15.496162,73.825364
9BDC,Buffet ,12.986047,80.218114
90C0,Snack ,0.0,0.0
22A7,Meal ,17.41233,78.449654
4A3D,Snack ,13.045479,80.23311
9466,Meal ,12.334022,76.618203
227C,Buffet ,26.90519,75.810753
8731,Buffet ,22.751234,75.88949
6926,Buffet ,23.355164,85.324097
88A5,Drinks ,12.299524,76.64262
7.9E+01,Buffet ,12.934179,77.615797
219C,Snack ,21.173493,72.801953
4EDC,Meal ,19.207222,72.972281
2F90,Buffet ,18.543626,73.905101
2676,Snack ,18.546258,73.904337
983E,Snack ,0.0,0.0
2341,Drinks ,26.849596,75.800512
850B,Snack ,18.536562,73.896485
C4AC,Drinks ,0.0,0.0
1030,Drinks ,18.530963,73.828972
AAE0,Buffet ,13.049645,80.242268
6655,Buffet ,13.091809,80.219104
909E,Meal ,11.026117,76.944652
A9F6,Drinks ,26.913987,75.752891
DE03,Snack ,26.482419,80.320939
3650,Snack ,12.323994,76.626167
CE1E,Meal ,0.0,0.0
6103,Drinks ,21.149569,72.772697
6A52,Drinks ,11.022298,76.998349
4DAC,Buffet ,13.058616,80.264151
1284,Drinks ,18.569156,73.774723
88C7,Meal ,21.173493,72.801953
87D5,Drinks ,12.310972,76.659264
6011,Meal ,26.956431,75.776649
C3A,Buffet ,0.0,0.0
8084,Snack ,21.160522,72.771477
2A69,Drinks ,13.026279,80.174568
1F2F,Snack ,22.751857,75.866699
DD7E,Buffet ,25.450317,81.831681
8A78,Drinks ,12.311072,76.654878
981E,Meal ,18.520016,73.830547
262B,Snack ,22.311358,73.164798
4022,Drinks ,23.374878,85.335739
47A3,Buffet ,19.103249,72.846749
88F3,Drinks ,18.569156,73.774723
9519,Meal ,26.902328,75.794257
9AE3,Buffet ,22.744648,75.894377
7D09,Snack ,13.026286,80.275235
5F4A,Buffet ,18.520016,73.830547
C277,Meal ,9.979363,76.285001
CC0F,Snack ,19.875016,75.322405
AAF7,Buffet ,10.96185,76.971082
B182,Drinks ,12.935662,77.61413
63BB,Buffet ,0.0,0.0
C26B,Drinks ,30.895204,75.822103
C624,Drinks ,0.0,0.0
8BFB,Drinks ,23.39925,85.390464
B840,Meal ,17.45971,78.368855
34B6,Buffet ,17.440827,78.393391
62D7,Buffet ,12.334022,76.618203
4FAE,Meal ,12.933298,77.614293
DF60,Snack ,15.49395,73.827423
92A3,Buffet ,18.636215,73.751081
640A,Meal ,18.536562,73.896485
357F,Meal ,26.921411,75.793604
C434,Buffet ,30.362686,78.06889
E19F,Drinks ,30.914057,75.83982
E18F,Meal ,19.875337,75.316722
2AD2,Drinks ,19.176269,72.836721
6FEA,Drinks ,19.1813,72.836191
C6E2,Buffet ,22.533662,88.366217
6051,Drinks ,21.175104,72.804342
42AD,Snack ,11.024839,77.007003
D672,Drinks ,0.0,0.0
3A90,Snack ,12.939496,77.625999
7D97,Meal ,12.933284,77.615428
5AF8,Buffet ,12.323194,76.630583
B14,Snack ,11.021278,76.995017
3E6F,Snack ,23.333017,85.3172
6.2E+02,Drinks ,12.970221,77.645396
5BCD,Meal ,26.90294,75.793007
A0A4,Buffet ,17.45971,78.368855
23D7,Meal ,21.15276,72.778059
C750,Buffet ,0.0,0.0
660F,Snack ,18.546947,73.900626
179F,Drinks ,21.149834,72.778666
2D70,Snack ,21.186608,72.794136
ADC0,Buffet ,13.045479,80.23311
3901,Drinks ,12.323225,76.630028
908C,Drinks ,23.39925,85.390464
A2C,Meal ,19.103249,72.846749
BC2F,Meal ,13.045479,80.23311
590F,Meal ,23.369746,85.33982
A352,Meal ,22.651847,75.881991
4124,Buffet ,13.044694,80.26147
AF35,Drinks ,13.044694,80.26147
3364,Snack ,21.183434,72.814492
57A4,Snack ,22.761226,75.887522
A710,Buffet ,22.761226,75.887522
4F51,Snack ,11.025083,77.015393
9AB,Snack ,18.516216,73.842527
3C74,Buffet ,0.0,0.0
AEB0,Buffet ,13.081878,80.248519
861,Meal ,12.299524,76.64262
61CF,Buffet ,13.02978,80.208812
41FE,Buffet ,19.22384,72.841347
7385,Meal ,0.0,0.0
2E+82,Snack ,12.934179,77.615797
28AD,Snack ,26.921411,75.793604
8BB,Snack ,12.325461,76.632278
C9D9,Drinks ,22.553227,88.353273
6312,Snack ,26.914142,75.805704
1713,Buffet ,26.956431,75.776649
73EE,Snack ,18.56245,73.916619
29A4,Buffet ,12.304569,76.643622
15A9,Buffet ,13.054347,80.257221
CE3B,Buffet ,27.160934,78.044095
1776,Buffet ,23.369746,85.33982
1E0E,Buffet ,26.846156,75.8023
521C,Snack ,22.75004,75.902847
48D3,Buffet ,0.0,0.0
4D0D,Snack ,22.728163,75.884212
CD8F,Buffet ,22.538731,88.364878
4B02,Meal ,11.02091,76.940432
B2A3,Meal ,21.175104,72.804342
87C0,Drinks ,22.745536,75.893106
90EE,Snack ,0.0,0.0
5ACE,Drinks ,0.0,0.0
D292,Meal ,25.45235,81.841889
8.2E+02,Buffet ,22.31279,73.170283
62DF,Buffet ,18.994237,72.825553
C5F1,Drinks ,22.551084,88.354127
CB95,Snack ,22.553227,88.353273
A91E,Meal ,11.006686,76.951736
613A,Meal ,21.185047,72.80859
68F,Drinks ,22.745049,75.892471
8784,Meal ,17.450851,78.379347
DF90,Drinks ,27.161694,78.034714
2F91,Meal ,23.351489,85.324253
5110,Meal ,12.304569,76.643622
DA85,Drinks ,27.157772,78.04725
8824,Snack ,22.310329,73.169083
E141,Buffet ,27.159795,78.04299
16D8,Buffet ,19.1813,72.836191
7CB3,Buffet ,12.970324,77.645748
9239,Buffet ,17.426228,78.407495
D7B3,Snack ,27.161694,78.034714
885F,Meal ,22.751857,75.866699
D854,Buffet ,0.0,0.0
4B69,Snack ,13.064181,80.236442
54C3,Buffet ,26.921411,75.793604
4176,Drinks ,12.914264,77.6784
4D8B,Meal ,12.316967,76.603067
A095,Buffet ,12.972532,77.608179
7058,Snack ,22.311844,73.165081
7E+46,Buffet ,11.022477,76.995667
10AC,Drinks ,11.026117,76.944652
7473,Buffet ,0.0,0.0
F21,Buffet ,10.994136,76.963303
ADF5,Drinks ,22.761593,75.886362
9A91,Drinks ,12.913041,77.683237
2E6C,Snack ,12.334022,76.618203
AF45,Snack ,0.0,0.0
85A7,Meal ,13.026279,80.174568
C874,Drinks ,15.556561,73.763633
A045,Drinks ,23.359194,85.325447
CB65,Drinks ,0.0,0.0
A6A2,Drinks ,12.949934,77.699386
1027,Snack ,17.430448,78.418213
42A0,Snack ,13.045479,80.23311
30CA,Drinks ,26.849596,75.800512
44D,Drinks ,18.636215,73.751081
881A,Snack ,26.913483,75.803139
7774,Meal ,12.297954,76.665169
D8C5,Meal ,9.988483,76.295211
A79A,Snack ,26.911927,75.797282
4EE4,Snack ,26.846156,75.8023
3360,Buffet ,12.3085,76.665808
4D4F,Snack ,23.351489,85.324253
E14,Drinks ,21.186884,72.793616
DE3C,Meal ,25.453436,81.833167
9AA5,Meal ,12.970324,77.645748
2A23,Meal ,26.913483,75.803139
E17D,Drinks ,0.0,0.0
7800,Meal ,17.411028,78.329645
D506,Meal ,0.0,0.0
39F5,Buffet ,22.311603,73.165012
815C,Snack ,12.3085,76.665808
6A69,Snack ,22.744648,75.894377
1850,Meal ,17.45971,78.368855
80D9,Drinks ,22.311844,73.165081
B94C,Snack ,12.970221,77.645396
7D88,Drinks ,22.761226,75.887522
A2E3,Buffet ,19.120083,72.907385
AB4F,Buffet ,18.536562,73.896485
CA7B,Snack ,22.514688,88.393294
B8E0,Meal ,12.935662,77.61413
150F,Buffet ,18.569156,73.774723
7172,Buffet ,22.761593,75.886362
8EEA,Meal ,23.355164,85.324097
5C5C,Drinks ,22.732225,75.874765
654C,Buffet ,0.0,0.0
17FA,Buffet ,0.0,0.0
5D27,Meal ,13.066762,80.251865
31D2,Drinks ,17.424114,78.347554
8A4D,Drinks ,17.410371,78.437225
FAC,Meal ,12.325461,76.632278
CE13,Drinks ,22.527893,88.368628
5CDB,Meal ,17.428294,78.404423
304B,Meal ,19.003517,72.82765
217F,Drinks ,11.001753,76.986241
4ABE,Buffet ,22.695207,75.866059
B1BC,Snack ,12.284747,76.625861
3445,Snack ,26.913483,75.803139
C0A3,Buffet ,-22.526461,88.364453
1FAB,Buffet ,22.761226,75.887522
BB5A,Drinks ,12.299524,76.64262
99D2,Buffet ,11.022169,76.999594
4405,Drinks ,0.0,0.0
B946,Buffet ,12.970324,77.645748
BD68,Meal ,17.45971,78.368855
78D1,Snack ,21.17106,72.789292
A45A,Snack ,12.906229,77.596791
283E,Drinks ,12.981615,80.231598
70C1,Buffet ,12.310972,76.659264
9195,Buffet ,22.745536,75.893106
4FD4,Drinks ,13.005801,80.250744
B3E3,Buffet ,12.979096,77.640625
DB9E,Drinks ,27.157772,78.04725
67AB,Meal ,21.186438,72.794115
A10E,Meal ,21.170798,72.790489
285D,Drinks ,22.307898,73.167788
79BF,Meal ,22.727021,75.884167
B692,Meal ,17.429585,78.392621
8.2E+09,Buffet ,0.0,0.0
B3D8,Snack ,26.902908,75.792934
CBE2,Meal ,27.160832,78.011608
728B,Meal ,22.75004,75.902847
A09,Snack ,19.178321,72.834715
DF1F,Drinks ,25.451646,81.832796
CCC2,Drinks ,30.89286,75.822199
EE9,Snack ,23.354422,85.3329
A9B,Buffet ,12.297954,76.665169
4E1D,Meal ,21.157729,72.768726
B27B,Snack ,0.0,0.0
B95E,Buffet ,26.911927,75.797282
6AB5,Snack ,11.022477,76.995667
D408,Buffet ,25.451517,81.832616
C406,Meal ,0.0,0.0
3710,Meal ,21.160522,72.771477
CC25,Snack ,9.979186,76.317361
89E,Meal ,11.001753,76.986241
8F4C,Buffet ,26.911927,75.797282
624,Snack ,-12.970221,77.645396
B316,Meal ,11.022169,76.999594
B341,Snack ,19.254567,72.848923
B0E8,Meal ,21.175104,72.804342
C068,Snack ,-19.876994,75.372353
C006,Meal ,-19.875522,-75.367127
4B43,Meal ,19.103249,72.846749
3065,Buffet ,22.307898,73.167788
703,Meal ,11.003008,76.97544
AC52,Meal ,22.745536,75.893106
35B6,Snack ,18.56245,73.916619
C55,Snack ,22.31279,73.170283
1A11,Buffet ,21.186608,72.794136
8724,Snack ,17.428294,78.404423
B7F7,Drinks ,12.975996,80.221898
677F,Drinks ,18.51421,73.838429
9754,Meal ,12.337978,76.616792
5D5D,Snack ,19.091458,72.827808
37DE,Meal ,12.986047,80.218114
541F,Buffet ,13.026286,80.275235
8310,Meal ,17.433809,78.386744
753A,Drinks ,23.359407,85.325055
9D11,Meal ,19.055831,72.833984
1911,Drinks ,0.0,0.0
1D15,Buffet ,12.304569,76.643622
1141,Drinks ,13.026279,80.174568
AB2E,Buffet ,23.39925,85.390464
A3A4,Snack ,26.956431,75.776649
5AC6,Snack ,22.308096,73.167753
AD50,Drinks ,22.753659,75.903365
A0EE,Snack ,17.410371,78.437225
91C3,Meal ,17.438263,78.397865
19D5,Meal ,22.745049,75.892471
D9D9,Snack ,0.0,0.0
407C,Meal ,0.0,0.0
3F0B,Meal ,12.913041,77.683237
444E,Meal ,23.359033,85.325347
47B3,Drinks ,26.921411,75.793604
B798,Buffet ,22.744648,75.894377
5960,Buffet ,23.374878,85.335739
B340,Buffet ,23.359407,85.325055
5.9E+09,Buffet ,18.554382,73.798206
3.4E+10,Buffet ,21.175104,72.804342
76A2,Drinks ,17.422819,78.449578
1F73,Meal ,17.431477,78.40035
6AD9,Drinks ,12.323225,76.630028
561F,Drinks ,11.003008,76.97544
8CBC,Drinks ,21.160437,72.774209
1741,Meal ,11.016298,76.972076
E1A3,Buffet ,15.5696,73.742294
DF4F,Snack ,22.547186,88.35068
DDC6,Meal ,22.53796,88.349843
927E,Meal ,12.972793,80.249982
4BD8,Buffet ,13.086438,80.220672
777A,Snack ,12.321214,76.621094
C8E3,Snack ,10.027014,76.308053
15EC,Meal ,17.430448,78.418213
A34F,Drinks ,11.022477,76.995667
D99E,Buffet ,0.0,0.0
78DC,Drinks ,12.933284,77.615428
6.5E+10,Snack ,12.310972,76.659264
DF0C,Snack ,22.569358,88.433452
85C0,Snack ,22.651847,75.881991
AFE5,Buffet ,19.176269,72.836721
CE4A,Meal ,27.160934,78.044095
68AF,Buffet ,13.026286,80.275235
CADA,Buffet ,19.876428,75.364792
7A9E,Buffet ,12.310972,76.659264
8AC,Buffet ,17.450851,78.379347
27D6,Drinks ,12.316967,76.603067
8C6E,Drinks ,17.458998,78.500366
82C1,Snack ,13.005801,80.250744
69A7,Snack ,0.0,0.0
DB32,Snack ,9.960846,76.293936
D90C,Drinks ,27.157772,78.04725
7240,Drinks ,21.149569,72.772697
A2C2,Buffet ,11.022477,76.995667
8CE8,Meal ,21.173343,72.792731
6B98,Drinks ,22.310526,73.170937
1B63,Snack ,21.170798,72.790489
1F72,Drinks ,13.058616,80.264151
6A37,Drinks ,13.027018,80.254791
CBFD,Meal ,26.492106,80.327797
501D,Buffet ,21.17106,72.789292
B90D,Buffet ,22.74806,75.8934
5F29,Meal ,11.001852,76.976268
C38A,Snack ,19.875016,75.322405
F10,Meal ,17.431477,78.40035
1324,Meal ,17.450851,78.379347
D99,Buffet ,12.979096,77.640625
D194,Meal ,15.56155,73.749092
AF82,Drinks ,17.428294,78.404423
8B0B,Drinks ,18.56245,73.916619
2B44,Drinks ,13.029198,77.570997
BC9D,Meal ,13.022394,80.242439
56C7,Snack ,17.428294,78.404423
30DB,Buffet ,22.760072,75.892574
476,Snack ,17.455894,78.375467
808,Buffet ,17.430448,78.418213
6FC4,Snack ,12.970324,77.645748
D49E,Meal ,25.454697,81.834492
604B,Snack ,22.75004,75.902847
77DB,Snack ,26.88842,75.800689
493B,Drinks ,21.183434,72.814492
5C2E,Snack ,17.426228,78.407495
32EB,Drinks ,18.563934,73.915367
1053,Snack ,11.006686,76.951736
9EE2,Meal ,22.727021,75.884167
DB5E,Buffet ,26.463504,80.372929
B195,Drinks ,12.316967,76.603067
B6F8,Snack ,21.175975,72.795503
13ED,Meal ,23.416792,85.316842
C492,Meal ,19.866969,75.318894
2879,Buffet ,22.745536,75.893106
D8DD,Drinks ,22.527893,88.368628
7089,Snack ,13.026286,80.275235
8298,Snack ,21.149834,72.778666
C6A1,Snack ,26.463504,80.372929
B1AB,Buffet ,12.311072,76.654878
8E+82,Snack ,18.592718,73.773572
68AE,Drinks ,21.160437,72.774209
3279,Buffet ,18.53408,73.89852
959D,Buffet ,21.157729,72.768726
DDA7,Meal ,9.979186,76.317361
8D1E,Meal ,26.766536,75.837333
5B9E,Meal ,22.753659,75.903365
6CCC,Drinks ,23.374878,85.335739
C12,Meal ,12.321214,76.621094
3FBA,Meal ,22.311358,73.164798
9E5C,Snack ,13.066762,80.251865
D65D,Buffet ,0.0,0.0
5F73,Meal ,12.970324,77.645748
43BB,Meal ,23.374989,85.335486
3DAE,Snack ,26.911927,75.797282
4ADF,Meal ,26.914142,75.805704
4705,Buffet ,17.428294,78.404423
1325,Buffet ,0.0,0.0
D3A3,Buffet ,0.0,0.0
60B5,Buffet ,23.353783,85.326967
CFB5,Meal ,26.483042,80.317833
C035,Drinks ,-25.449659,81.839744
71C2,Buffet ,11.003681,76.975525
CB5F,Buffet ,0.0,0.0
CE7A,Buffet ,22.538731,88.364878
B503,Buffet ,26.905287,75.794592
B7AD,Drinks ,23.355164,85.324097
7763,Drinks ,26.90519,75.810753
E07F,Meal ,23.264015,77.408236
5.9E+05,Buffet ,12.949934,77.699386
5C42,Snack ,13.026279,80.174568
6981,Drinks ,21.160437,72.774209
64D,Snack ,21.173493,72.801953
8685,Meal ,26.846156,75.8023
897A,Drinks ,19.1813,72.836191
6097,Drinks ,12.334022,76.618203
2156,Drinks ,18.53408,73.89852
9BB1,Snack ,13.045479,80.23311
3E+38,Snack ,23.374989,85.335486
3C2E,Drinks ,22.727021,75.884167
8A5E,Snack ,22.753839,75.897429
6C7,Drinks ,22.727021,75.884167
4C45,Snack ,12.323978,76.627961
4A05,Buffet ,12.978453,77.643685
3A67,Drinks ,0.0,0.0
14F3,Meal ,22.311844,73.165081
91AE,Meal ,18.994049,72.825203
7CE5,Snack ,13.049645,80.242268
D0BD,Buffet ,0.0,0.0
781A,Meal ,12.323194,76.630583
3E+30,Meal ,21.175975,72.795503
D49C,Snack ,25.457687,81.835585
8EA1,Drinks ,21.157735,72.768778
9D28,Drinks ,13.026286,80.275235
3DDE,Drinks ,26.914142,75.805704
7FEF,Meal ,18.530963,73.828972
3828,Drinks ,17.429585,78.392621
BD17,Buffet ,12.321214,76.621094
55A6,Buffet ,23.333017,85.3172
5FF5,Meal ,12.939496,77.625999
DF4D,Buffet ,30.893234,75.82172
511F,Snack ,23.355164,85.324097
BD02,Meal ,12.939496,77.625999
41F3,Snack ,12.334022,76.618203
806E,Meal ,21.160437,72.774209
73B4,Buffet ,26.911927,75.797282
CD2D,Meal ,22.539129,88.365507
C8BB,Meal ,26.492106,80.327797
DC47,Snack ,30.335259,78.053162
4D6B,Snack ,21.149569,72.772697
3DE1,Buffet ,18.530963,73.828972
9F46,Drinks ,13.064181,80.236442
BF2C,Buffet ,30.902872,75.826808
377A,Snack ,23.359033,85.325347
3B49,Snack ,21.15276,72.778059
CE5A,Buffet ,15.574828,73.766883
