order_id,delivery_partner_id,delivery_location_latitude,delivery_location_longitude,time_taken_min
D637,BHPRES19DEL03,0.06,0.06,17.0
6931,SURRES04DEL02,21.253493,72.881953,17.0
357E,HYDRES20DEL03,17.543216,78.612111,19.0
7A93,PUNERES14DEL02,18.596216,73.922527,54.0
6300,SURRES04DEL03,21.203493,72.831953,14.0
A4E0,VADRES18DEL01,0.01,0.01,10.0
759B,BANGRES16DEL03,13.119198,77.660997,27.0
45DC,CHENRES15DEL01,13.036286,80.285235,22.0
A42C,HYDRES02DEL02,17.49233,78.529654,15.0
D8FA,KNPRES09DEL01,26.583698,80.462677,13.0
B90E,INDORES05DEL03,22.817021,75.974167,33.0
2B30,PUNERES08DEL01,18.57408,73.93852,25.0
AE9B,PUNERES07DEL02,18.566947,73.920626,19.0
7541,PUNERES11DEL01,18.643811,74.009315,36.0
57FD,SURRES14DEL01,21.227729,72.838726,27.0
2273,VADRES05DEL03,22.340526,73.200937,32.0
88B0,CHENRES05DEL01,13.168616,80.374151,43.0
2FFF,CHENRES07DEL02,13.161878,80.328519,18.0
867C,VADRES05DEL01,22.420526,73.280937,27.0
9719,PUNERES14DEL01,18.526216,73.852527,22.0
7770,RANCHIRES14DEL02,0.05,0.05,16.0
A86D,VADRES16DEL01,0.04,0.04,32.0
7A3B,INDORES15DEL03,22.850072,75.982574,43.0
10AA,BANGRES010DEL03,13.023298,77.704293,24.0
6F4C,RANCHIRES02DEL02,0.08,0.08,33.0
972A,BANGRES17DEL01,13.012532,77.648179,34.0
45A3,MUMRES18DEL02,19.1593,72.875451,16.0
95F9,PUNERES13DEL02,18.64245,73.996619,21.0
8061,COIMBRES18DEL01,11.13091,77.050432,19.0
A159,RANCHIRES20DEL02,23.44925,85.440464,26.0
2521,SURRES01DEL01,21.226438,72.834115,23.0
8C64,VADRES20DEL02,22.441358,73.294798,20.0
4DFE,COIMBRES06DEL01,11.091278,77.065017,33.0
D4B5,LUDHRES06DEL02,30.975204,75.902103,34.0
C534,BHPRES05DEL02,23.294459,77.514976,26.0
A660,MUMRES20DEL01,19.143249,72.886749,32.0
C335,BHPRES18DEL03,23.294631,77.461663,34.0
B100,BANGRES010DEL03,13.023298,77.704293,36.0
A4B6,CHENRES17DEL02,13.095479,80.28311,14.0
693,MYSRES20DEL02,12.467978,76.746792,29.0
A880,RANCHIRES04DEL02,23.409033,85.375347,20.0
E082,AURGRES02DEL02,0.02,0.02,16.0
D5BC,ALHRES14DEL01,25.529775,81.904841,33.0
8993,RANCHIRES09DEL01,23.361058,85.335731,37.0
7593,RANCHIRES02DEL02,0.08,0.08,37.0
71F2,CHENRES06DEL03,13.144347,80.347221,38.0
AA72,SURRES09DEL03,21.205975,72.825503,21.0
B0FC,CHENRES03DEL02,13.221809,80.349104,29.0
870E,MYSRES18DEL03,12.397928,76.677889,26.0
D590,BHPRES13DEL01,23.270791,77.47702,34.0
78D9,PUNERES19DEL01,18.633934,73.985367,45.0
DD9A,KOCRES18DEL01,9.997144,76.336783,17.0
56F6,VADRES01DEL01,22.347898,73.207788,32.0
4358,PUNERES13DEL03,18.65245,74.006619,25.0
872C,JAPRES05DEL02,26.985287,75.874592,28.0
BCA,PUNERES11DEL01,18.543811,73.909315,17.0
D0CB,KNPRES05DEL03,26.539108,80.375042,17.0
7D77,RANCHIRES12DEL03,0.06,0.06,12.0
66AE,SURRES11DEL02,21.287735,72.898778,27.0
1F6A,HYDRES08DEL01,17.548263,78.507865,17.0
7CDB,MYSRES08DEL01,12.337954,76.705169,18.0
AB00,COIMBRES16DEL03,11.040375,76.98295,29.0
5DCD,HYDRES01DEL01,17.520371,78.547225,22.0
9A88,VADRES09DEL01,0.04,0.04,34.0
773A,SURRES01DEL02,21.236438,72.844115,21.0
287A,HYDRES13DEL02,17.511477,78.48035,21.0
C9D7,AURGRES17DEL02,19.896994,75.392353,28.0
51B5,INDORES07DEL02,22.742634,75.906959,31.0
4402,VADRES17DEL01,0.11,0.11,23.0
CA90,BHPRES13DEL03,23.260791,77.46702,28.0
3708,PUNERES15DEL01,18.746215,73.861081,38.0
7482,JAPRES13DEL03,26.906156,75.8623,21.0
2411,HYDRES02DEL03,17.50233,78.539654,49.0
9.6E+09,COIMBRES02DEL01,11.032477,77.005667,27.0
CDF 3.00,PUNERES09DEL02,18.616562,73.976485,21.0
A19F,JAPRES06DEL01,26.951927,75.837282,27.0
A018,RANCHIRES15DEL01,23.479746,85.44982,26.0
AEBF,VADRES05DEL02,22.360526,73.220937,18.0
69AE,PUNERES14DEL02,18.646216,73.972527,12.0
E1C9,LUDHRES09DEL03,30.945814,75.846976,16.0
2FC5,VADRES19DEL01,22.381844,73.235081,19.0
3216,BANGRES16DEL02,13.109198,77.650997,37.0
8B4E,CHENRES09DEL03,13.134694,80.35147,21.0
5F67,INDORES03DEL01,22.861857,75.976699,23.0
4578,SURRES16DEL01,21.230437,72.844209,21.0
31AE,MUMRES12DEL02,19.227222,72.992281,23.0
C6C5,KOCRES11DEL02,10.026881,76.365397,22.0
2A94,PUNERES010DEL03,18.569299,73.927902,21.0
33BC,COIMBRES14DEL03,11.093681,77.065525,32.0
9A7C,MUMRES17DEL02,19.141999,72.928493,10.0
6334,JAPRES02DEL02,26.964142,75.855704,23.0
39DF,BANGRES09DEL02,12.984179,77.665797,25.0
2911,SURRES01DEL03,21.276438,72.884115,24.0
194E,SURRES09DEL02,21.195975,72.815503,30.0
3990,SURRES14DEL01,21.267729,72.878726,36.0
97D0,JAPRES04DEL02,26.922328,75.814257,17.0
5A41,COIMBRES05DEL03,11.052169,77.029594,37.0
A040,RANCHIRES010DEL03,23.384422,85.3629,26.0
5869,COIMBRES03DEL02,11.155083,77.145393,53.0
4534,COIMBRES17DEL01,11.066117,76.984652,30.0
8715,CHENRES19DEL02,13.006047,80.238114,24.0
5FB,RANCHIRES13DEL02,23.454989,85.415486,32.0
BE8F,RANCHIRES07DEL01,23.429407,85.395055,21.0
AE7F,MUMRES15DEL01,19.186269,72.846721,10.0
866C,MUMRES13DEL03,19.208321,72.864715,28.0
6069,INDORES08DEL02,22.805747,75.978497,29.0
DBF9,KOCRES07DEL02,10.005697,76.301128,26.0
2992,JAPRES010DEL03,27.061411,75.933604,26.0
C689,KOLRES05DEL03,22.617893,88.458628,40.0
4E+86,MYSRES19DEL01,12.404022,76.688203,25.0
A913,HYDRES14DEL01,17.436228,78.417495,19.0
6D9D,JAPRES18DEL02,26.933987,75.772891,18.0
3A69,MYSRES20DEL01,12.347978,76.626792,22.0
61EA,SURRES02DEL02,21.266608,72.874136,34.0
6016,SURRES12DEL03,21.213434,72.844492,27.0
B017,SURRES01DEL03,21.246438,72.854115,15.0
7F65,BANGRES15DEL02,13.105377,77.826664,19.0
3FF2,INDORES18DEL02,22.773839,75.917429,14.0
8279,VADRES19DEL01,22.381844,73.235081,21.0
A405,RANCHIRES11DEL03,23.389194,85.355447,30.0
DC58,KOLRES09DEL02,22.595082,88.44783,27.0
4206,VADRES09DEL03,0.06,0.06,27.0
A73C,BANGRES15DEL01,12.985377,77.706664,15.0
5AD6,HYDRES13DEL02,17.451477,78.42035,26.0
8AF9,BANGRES05DEL02,12.990324,77.665748,25.0
AFD2,JAPRES03DEL01,26.953483,75.843139,27.0
3A71,RANCHIRES03DEL03,0.06,0.06,10.0
6C5D,CHENRES05DEL01,13.128616,80.334151,19.0
6F14,JAPRES18DEL03,26.943987,75.782891,29.0
1192,VADRES09DEL01,0.01,0.01,25.0
81B8,COIMBRES07DEL03,10.99185,77.001082,17.0
D81B,DEHRES04DEL01,30.350722,78.070221,34.0
4774,BANGRES04DEL02,13.03041,77.690489,24.0
BEE3,SURRES06DEL03,21.275047,72.89859,32.0
A9A2,VADRES13DEL01,22.380237,73.228921,49.0
B000,MUMRES02DEL01,19.291315,72.932381,37.0
4808,CHENRES20DEL03,13.005996,80.251898,24.0
DE5F,DEHRES09DEL03,30.392735,78.114222,27.0
9A82,COIMBRES04DEL02,11.044839,77.027003,21.0
6BD6,VADRES19DEL02,22.361844,73.215081,17.0
4194,INDORES01DEL03,22.785207,75.956059,11.0
BAFF,INDORES03DEL02,22.801857,75.916699,22.0
8270,RANCHIRES06DEL02,23.437804,85.405146,20.0
6DC5,HYDRES06DEL01,17.525894,78.445467,31.0
8742,HYDRES16DEL01,17.510827,78.463391,38.0
BD1D,COIMBRES03DEL02,11.075083,77.065393,18.0
8CA2,BANGRES03DEL02,13.029166,77.690709,22.0
1CD1,JAPRES02DEL01,27.024142,75.915704,42.0
8C86,BANGRES01DEL02,12.983284,77.665428,11.0
2F83,RANCHIRES08DEL02,23.433783,85.406967,27.0
473C,INDORES18DEL01,22.863838,76.007429,26.0
1572,MYSRES11DEL01,12.363225,76.670028,34.0
C9B6,BHPRES05DEL03,23.304459,77.524976,23.0
1372,INDORES06DEL02,22.808163,75.964212,53.0
2F13,JAPRES08DEL01,26.980262,75.853013,16.0
7686,BANGRES010DEL03,12.993298,77.674293,26.0
2ABA,COIMBRES010DEL02,11.053009,77.02544,33.0
9F0B,BANGRES04DEL01,13.09041,77.750489,18.0
2E0A,BANGRES16DEL01,13.039198,77.580997,12.0
8B60,COIMBRES13DEL03,11.033669,77.006494,31.0
B226,HYDRES15DEL01,17.46971,78.378855,35.0
A3BB,CHENRES11DEL01,13.134181,80.306442,50.0
897D,SURRES06DEL01,21.255047,72.87859,23.0
BA12,MYSRES19DEL01,12.374022,76.658203,27.0
59C9,MYSRES04DEL01,12.3785,76.735808,46.0
806F,RANCHIRES09DEL02,23.401058,85.375731,29.0
760B,INDORES08DEL01,22.795748,75.968497,34.0
5CD1,VADRES02DEL01,0.04,0.04,24.0
7C5A,INDORES12DEL01,22.75806,75.9034,12.0
1FB1,MYSRES06DEL02,12.453994,76.756167,23.0
2A39,MYSRES20DEL03,12.367978,76.646792,16.0
CB37,ALHRES18DEL02,25.500317,81.881681,38.0
21D7,BANGRES05DEL01,13.040324,77.715748,32.0
AC8D,JAPRES20DEL02,26.976431,75.796649,26.0
87D4,SURRES08DEL02,21.253343,72.872731,26.0
800B,INDORES15DEL03,22.850072,75.982574,36.0
967A,MUMRES010DEL03,19.093517,72.91765,20.0
A25D,RANCHIRES05DEL01,23.425164,85.394097,25.0
7F76,VADRES19DEL03,22.401844,73.255081,38.0
A956,INDORES06DEL01,22.738163,75.894212,21.0
2FB8,JAPRES12DEL02,27.032908,75.922934,43.0
132F,INDORES20DEL02,22.862225,76.004765,52.0
6E+02,MUMRES01DEL01,19.13663,72.839976,15.0
EDB,JAPRES07DEL01,26.876536,75.947333,35.0
C28A,LUDHRES01DEL02,30.953988,75.922739,42.0
669E,HYDRES01DEL01,17.480371,78.507225,19.0
554E,INDORES01DEL03,22.755207,75.926059,46.0
8CE6,INDORES12DEL03,22.83806,75.9834,32.0
7B43,CHENRES11DEL01,13.074181,80.246442,14.0
3D2B,PUNERES13DEL01,18.60245,73.956619,19.0
9F03,MUMRES07DEL01,19.161458,72.897808,36.0
699D,RANCHIRES010DEL01,23.394422,85.3729,46.0
CF0A,AGRRES07DEL03,27.250934,78.134095,41.0
C194,KOCRES14DEL03,10.117014,76.398053,54.0
4DC0,PUNERES13DEL01,18.57245,73.926619,18.0
B472,SURRES12DEL02,21.263434,72.894492,42.0
C90B,GOARES02DEL02,15.635658,73.793606,23.0
BEB8,SURRES12DEL02,21.313434,72.944492,40.0
A86F,CHENRES19DEL01,13.026047,80.258114,17.0
C30,INDORES19DEL03,22.805536,75.953106,42.0
8A7C,COIMBRES06DEL03,11.051278,77.025017,19.0
A245,MUMRES07DEL03,19.151458,72.887808,23.0
13A0,JAPRES02DEL01,26.924142,75.815704,18.0
96D5,VADRES13DEL03,22.400237,73.248921,25.0
A37C,MUMRES010DEL02,19.083517,72.90765,19.0
D0D9,LUDHRES04DEL03,31.054057,75.97982,38.0
DA14,DEHRES010DEL03,30.358174,78.079117,17.0
35C2,BANGRES07DEL02,13.028453,77.693685,26.0
DBF4,KOLRES01DEL02,22.534688,88.413294,23.0
3A44,COIMBRES06DEL03,11.051278,77.025017,23.0
B03E,JAPRES08DEL03,27.000262,75.873013,20.0
704C,BANGRES18DEL02,13.043041,77.813237,10.0
628B,JAPRES12DEL01,27.012908,75.902934,24.0
1C76,MYSRES18DEL01,12.447928,76.727889,35.0
626C,INDORES08DEL02,22.855747,76.028497,19.0
1F61,MUMRES14DEL03,19.2413,72.896191,34.0
5E7D,SURRES09DEL03,21.265975,72.885503,27.0
B543,COIMBRES11DEL02,11.081753,77.066241,42.0
993D,MUMRES07DEL01,19.201458,72.937808,29.0
A350,SURRES08DEL01,21.283343,72.902731,41.0
6490,BANGRES010DEL01,12.973298,77.654293,11.0
553B,JAPRES11DEL01,26.94294,75.833007,10.0
D295,KOLRES13DEL03,22.583227,88.383273,18.0
3812,JAPRES09DEL01,26.921378,75.799034,24.0
16EF,PUNERES15DEL01,18.646215,73.761081,44.0
47FF,RANCHIRES07DEL02,23.379407,85.345055,15.0
90D1,VADRES14DEL01,22.351603,73.205012,15.0
A118,VADRES09DEL03,0.06,0.06,18.0
88B8,RANCHIRES010DEL01,23.364422,85.3429,23.0
880E,MYSRES08DEL01,12.367954,76.735169,30.0
499F,INDORES09DEL02,22.775835,75.937648,33.0
5CF6,HYDRES18DEL01,17.560851,78.489347,30.0
61DB,CHENRES20DEL01,13.085996,80.331898,42.0
6.5E+05,INDORES010DEL01,22.79004,75.942847,28.0
5645,INDORES20DEL02,22.862225,76.004765,40.0
4E+05,JAPRES18DEL01,26.983987,75.822891,16.0
7FFD,PUNERES17DEL01,18.540963,73.838972,14.0
21F2,HYDRES05DEL03,17.463809,78.416744,21.0
D664,KOCRES01DEL02,10.029363,76.335001,29.0
556F,VADRES06DEL02,22.39279,73.250283,29.0
524C,INDORES16DEL02,22.824648,75.974377,15.0
DBD9,KOCRES20DEL02,9.999186,76.337361,19.0
3902,MUMRES04DEL01,19.294567,72.888923,39.0
CEE1,KOLRES20DEL03,22.574119,88.422504,34.0
B2ED,JAPRES16DEL02,26.979596,75.930512,17.0
4D00,COIMBRES13DEL02,11.053669,77.026494,24.0
D57E,BHPRES02DEL01,0.11,0.11,32.0
C65,VADRES08DEL01,0.01,0.01,19.0
5201,COIMBRES14DEL03,11.093681,77.065525,34.0
6396,HYDRES09DEL03,17.521668,78.498321,34.0
4FBB,MYSRES15DEL01,12.392058,76.64665,16.0
D0B3,AGRRES08DEL03,27.220934,78.104095,10.0
6701,MYSRES13DEL02,12.360972,76.709264,21.0
7554,VADRES17DEL01,0.07,0.07,17.0
1C59,INDORES17DEL01,22.771226,75.897522,18.0
2B3E,MYSRES19DEL02,12.384022,76.668203,14.0
D107,LUDHRES03DEL01,30.99722,75.914893,30.0
ACA0,INDORES010DEL02,22.88004,76.032847,23.0
31F9,COIMBRES11DEL01,11.011753,76.996241,12.0
9E+28,BANGRES11DEL01,12.974365,77.656155,26.0
298F,RANCHIRES11DEL01,23.469194,85.435447,22.0
82EF,MYSRES19DEL01,12.404022,76.688203,39.0
B023,JAPRES03DEL03,27.003483,75.893139,17.0
7228,COIMBRES16DEL02,11.090375,77.03295,31.0
4DA1,PUNERES18DEL01,18.663481,73.855901,36.0
280A,VADRES14DEL01,22.421603,73.275012,35.0
32DE,JAPRES06DEL01,27.021927,75.907282,41.0
9611,CHENRES01DEL02,13.025801,80.270744,49.0
6FED,COIMBRES13DEL02,11.133669,77.106494,17.0
6F43,SURRES15DEL02,21.240522,72.851477,44.0
5B43,MYSRES07DEL03,12.385461,76.692278,12.0
90F1,PUNERES20DEL03,18.652718,73.833572,15.0
EEB,MYSRES05DEL03,12.413978,76.717961,35.0
72C9,MYSRES07DEL03,12.385461,76.692278,31.0
DBE2,KNPRES06DEL02,0.02,0.02,17.0
92A4,JAPRES11DEL03,26.93294,75.823007,27.0
996A,HYDRES12DEL03,17.489585,78.452621,26.0
13F1,COIMBRES19DEL01,11.062298,77.038349,27.0
4B3E,INDORES05DEL03,22.787021,75.944167,21.0
CF4F,GOARES16DEL02,15.628603,73.956911,29.0
3A77,PUNERES09DEL01,18.546562,73.906485,18.0
3E+04,BANGRES02DEL01,13.080221,77.755396,40.0
3.1E+01,HYDRES04DEL01,17.521028,78.439645,35.0
65F5,RANCHIRES19DEL03,23.363017,85.3472,16.0
6149,SURRES20DEL02,21.23276,72.858059,25.0
398F,INDORES15DEL01,22.800072,75.932574,20.0
3836,PUNERES03DEL02,18.684382,73.928206,37.0
DDE6,KOCRES13DEL02,10.121703,76.423136,37.0
AC11,MUMRES02DEL02,19.351315,72.992381,34.0
8FE,HYDRES09DEL01,17.441668,78.418321,17.0
C369,KOLRES010DEL02,22.668999,88.452337,50.0
174C,RANCHIRES18DEL03,23.441489,85.414253,29.0
4548,VADRES15DEL02,0.02,0.02,15.0
7C0E,CHENRES09DEL01,13.054694,80.27147,26.0
1DD5,JAPRES09DEL03,27.001378,75.879034,36.0
B009,HYDRES04DEL03,17.501028,78.419645,24.0
3C00,CHENRES07DEL02,13.101878,80.268519,17.0
8A1E,BANGRES06DEL01,13.049096,77.710625,49.0
B227,HYDRES02DEL03,17.50233,78.539654,29.0
4C4B,COIMBRES18DEL02,11.07091,76.990432,20.0
D3C8,AGRRES19DEL03,0.09,0.09,20.0
BBE,PUNERES14DEL03,18.606216,73.932527,26.0
2583,CHENRES02DEL01,13.156439,80.290672,49.0
456A,PUNERES11DEL03,18.623811,73.989315,48.0
7624,MYSRES16DEL02,12.366967,76.653067,20.0
60EC,PUNERES06DEL02,18.596258,73.954337,27.0
C483,KNPRES04DEL02,26.521529,80.363458,13.0
C71C,KNPRES09DEL03,26.503698,80.382677,29.0
D1AD,ALHRES11DEL03,0.06,0.06,33.0
9940,MYSRES15DEL02,12.402058,76.65665,29.0
A126,BANGRES010DEL01,12.973298,77.654293,20.0
7672,COIMBRES010DEL02,11.023008,76.99544,23.0
D20A,DEHRES07DEL02,30.442686,78.14889,39.0
DB16,DEHRES15DEL02,0.13,0.13,35.0
1EA4,CHENRES09DEL03,13.074694,80.29147,24.0
7D30,COIMBRES17DEL03,11.056117,76.974652,19.0
CD1F,GOARES20DEL03,0.03,0.03,30.0
A5F9,HYDRES20DEL03,17.513216,78.582111,26.0
D237,ALHRES09DEL01,0.07,0.07,31.0
D77,INDORES17DEL01,22.871226,75.997522,13.0
50CF,SURRES11DEL01,21.167735,72.778778,20.0
1AD7,CHENRES20DEL02,12.995996,80.241898,16.0
B44A,COIMBRES02DEL01,11.032477,77.005667,21.0
7435,JAPRES19DEL03,27.003726,75.842821,47.0
3339,INDORES05DEL03,22.817021,75.974167,32.0
1383,HYDRES09DEL03,17.461668,78.438321,27.0
E21D,LUDHRES08DEL03,30.929992,75.861338,12.0
6F1F,INDORES05DEL01,22.797021,75.954167,30.0
896,VADRES16DEL01,0.01,0.01,12.0
1179,HYDRES13DEL03,17.491477,78.46035,31.0
21F7,COIMBRES11DEL01,11.011753,76.996241,47.0
279A,PUNERES20DEL01,18.602718,73.783572,22.0
8C1F,BANGRES07DEL01,13.088453,77.753685,20.0
BFCF,KNPRES20DEL03,26.5,80.38,27.0
4.5E+07,PUNERES08DEL02,18.55408,73.91852,18.0
62F,PUNERES08DEL02,18.61408,73.97852,26.0
8074,MYSRES01DEL02,12.361072,76.704878,11.0
D123,GOARES13DEL01,15.546205,73.806668,21.0
2F43,RANCHIRES08DEL03,23.413783,85.386967,12.0
221B,SURRES15DEL01,21.230522,72.841477,33.0
73AC,HYDRES14DEL02,17.506228,78.487495,19.0
16B0,INDORES11DEL01,22.791234,75.92949,31.0
9A5F,MYSRES02DEL03,12.334569,76.673622,24.0
AD5D,SURRES04DEL01,21.283493,72.911953,32.0
9EDC,RANCHIRES010DEL02,23.434422,85.4129,24.0
4.8E+05,VADRES07DEL02,0.05,0.05,12.0
123B,CHENRES13DEL01,13.137018,80.364791,38.0
C081,KNPRES14DEL01,26.503504,80.412929,27.0
1542,BANGRES18DEL03,12.943041,77.713237,26.0
D9CE,GOARES20DEL01,0.01,0.01,17.0
1EE1,SURRES01DEL01,21.196438,72.804115,15.0
74F7,PUNERES18DEL03,18.683481,73.875901,37.0
406B,RANCHIRES07DEL02,23.439407,85.405055,30.0
9226,CHENRES03DEL03,13.151809,80.279104,28.0
623C,COIMBRES06DEL03,11.081278,77.055017,19.0
47EE,SURRES12DEL01,21.193434,72.824492,30.0
C66A,BHPRES08DEL02,23.252537,77.449845,21.0
E27C,DEHRES010DEL02,30.348174,78.069117,27.0
8287,SURRES17DEL01,21.219569,72.842697,44.0
750,SURRES17DEL03,21.209569,72.832697,22.0
6389,COIMBRES15DEL03,11.066686,77.011736,23.0
CB5C,KNPRES06DEL01,0.01,0.01,19.0
C0FD,LUDHRES15DEL03,30.929584,75.839346,22.0
B380,SURRES06DEL01,21.195047,72.81859,20.0
A3E3,CHENRES07DEL03,13.111878,80.278519,29.0
73B6,PUNERES05DEL03,18.633626,73.995101,46.0
6088,HYDRES14DEL01,17.496228,78.477495,36.0
2FE7,HYDRES06DEL01,17.465894,78.385467,15.0
3995,BANGRES19DEL01,13.024264,77.7884,29.0
74D1,JAPRES03DEL03,27.053483,75.943139,15.0
4EA9,VADRES02DEL03,0.03,0.03,19.0
1182,SURRES20DEL03,21.18276,72.808059,29.0
1D1D,COIMBRES19DEL01,11.132298,77.108349,44.0
2994,SURRES19DEL03,21.209669,72.832629,17.0
1C28,PUNERES15DEL03,18.696215,73.811081,34.0
DB35,KOCRES09DEL02,10.020706,76.369516,17.0
1075,VADRES05DEL03,22.370526,73.230937,15.0
747D,INDORES03DEL01,22.791857,75.906699,13.0
C20E,AURGRES16DEL02,0.13,0.13,39.0
61BA,HYDRES09DEL02,17.511668,78.488321,21.0
DFCA,KOCRES14DEL02,10.047014,76.328053,27.0
A557,HYDRES09DEL02,17.561668,78.538321,30.0
1517,BANGRES17DEL03,13.032532,77.668179,12.0
7343,MUMRES16DEL02,19.170083,72.957385,29.0
1769,MYSRES18DEL01,12.407928,76.687889,16.0
1A50,CHENRES08DEL01,13.092394,80.312439,11.0
70FA,JAPRES01DEL03,26.99519,75.900753,18.0
81CD,VADRES17DEL01,0.04,0.04,31.0
ABAE,MUMRES19DEL02,19.21114,72.893074,40.0
2D64,JAPRES02DEL02,26.994142,75.885704,38.0
B6F9,CHENRES06DEL01,13.164347,80.367221,22.0
620D,INDORES17DEL02,22.891226,76.017522,26.0
AC4D,MUMRES17DEL03,19.211999,72.998493,29.0
AE2,PUNERES20DEL02,18.722718,73.903572,16.0
823B,JAPRES14DEL03,26.97842,75.890689,37.0
70CE,RANCHIRES05DEL01,23.465164,85.434097,36.0
548F,CHENRES02DEL01,13.126439,80.260672,27.0
8.5E+03,SURRES010DEL01,21.18106,72.799292,25.0
A71E,INDORES01DEL01,22.805207,75.976059,49.0
8DEB,JAPRES03DEL01,27.023483,75.913139,11.0
7391,RANCHIRES19DEL02,23.383017,85.3672,24.0
D169,KOLRES03DEL03,22.616461,88.454453,26.0
DF42,DEHRES05DEL01,30.356994,78.072543,19.0
8BBE,JAPRES12DEL01,26.942908,75.832934,25.0
BDC7,JAPRES02DEL02,26.994142,75.885704,35.0
911E,COIMBRES16DEL03,11.070375,77.01295,25.0
2CA5,PUNERES12DEL01,18.530016,73.840547,15.0
B9EF,RANCHIRES010DEL02,23.434422,85.4129,36.0
B3A,CHENRES18DEL01,12.991615,80.241598,21.0
5586,COIMBRES19DEL03,11.052298,77.028349,30.0
6529,MYSRES12DEL01,12.354747,76.695861,28.0
3C38,BANGRES07DEL01,13.018453,77.683685,30.0
25B5,SURRES010DEL02,21.25106,72.869292,27.0
70B9,HYDRES20DEL03,17.573216,78.642111,23.0
B18D,PUNERES02DEL03,18.64144,73.894855,32.0
497B,HYDRES16DEL01,17.510827,78.463391,44.0
21C4,PUNERES20DEL01,18.662718,73.843572,44.0
A604,COIMBRES010DEL03,11.033008,77.00544,19.0
A6C5,PUNERES19DEL01,18.673935,74.025367,16.0
A297,BANGRES03DEL03,13.069166,77.730709,35.0
A7FD,MUMRES03DEL01,19.26384,72.881347,20.0
672,RANCHIRES07DEL02,23.379407,85.345055,15.0
3ABE,INDORES02DEL03,22.741847,75.971991,34.0
B2A7,CHENRES14DEL03,13.116279,80.264568,10.0
9142,VADRES17DEL03,0.06,0.06,20.0
659F,RANCHIRES02DEL01,0.07,0.07,23.0
A2EF,MUMRES01DEL01,19.16663,72.869976,41.0
2224,COIMBRES02DEL01,11.062477,77.035667,20.0
8D03,CHENRES16DEL03,13.139645,80.332268,31.0
C448,ALHRES15DEL03,25.479872,81.866167,28.0
DC86,KNPRES13DEL02,26.531547,80.349775,15.0
6167,PUNERES06DEL01,18.616258,73.974337,35.0
34FA,JAPRES07DEL03,26.856536,75.927333,42.0
C64C,KNPRES06DEL01,0.11,0.11,26.0
C61E,KOLRES08DEL01,22.57796,88.389843,11.0
C581,KOLRES15DEL01,22.562672,88.362885,14.0
59A4,JAPRES18DEL03,26.943987,75.782891,16.0
30BC,CHENRES18DEL03,13.071615,80.321598,25.0
106F,JAPRES16DEL02,26.929596,75.880512,22.0
A801,INDORES010DEL01,22.79004,75.942847,12.0
BFDC,DEHRES010DEL03,30.358174,78.079117,26.0
4D2,VADRES19DEL03,22.401844,73.255081,26.0
D69A,KOCRES12DEL02,10.008483,76.315211,25.0
3C78,BANGRES20DEL02,13.022161,77.646014,34.0
D782,ALHRES03DEL03,25.541517,81.922616,25.0
1F40,BANGRES06DEL02,13.109096,77.770625,43.0
38FD,RANCHIRES14DEL01,0.07,0.07,35.0
9E+08,RANCHIRES09DEL01,23.361058,85.335731,28.0
31CA,CHENRES08DEL02,13.042394,80.262439,26.0
C94F,AGRRES03DEL01,27.200832,78.051608,34.0
4687,JAPRES17DEL03,26.982312,75.896896,42.0
B2C7,MYSRES15DEL03,12.442058,76.69665,16.0
7F08,HYDRES14DEL01,17.536228,78.517495,39.0
414,HYDRES08DEL02,17.568263,78.527865,34.0
316B,VADRES07DEL01,0.11,0.11,27.0
4E+09,CHENRES13DEL01,13.097018,80.324791,42.0
7AAA,HYDRES11DEL03,17.460448,78.448213,23.0
BC72,SURRES11DEL01,21.227735,72.838778,12.0
FCD,MUMRES07DEL03,19.121458,72.857808,17.0
B271,COIMBRES11DEL03,11.091753,77.076241,25.0
2C7D,MUMRES02DEL02,19.241315,72.882381,29.0
6F73,HYDRES05DEL02,17.453809,78.406744,17.0
C75E,KOCRES07DEL02,10.115697,76.411128,30.0
32C2,MUMRES16DEL02,19.250083,73.037385,44.0
CB7F,AGRRES18DEL01,27.231694,78.104714,30.0
765F,BANGRES010DEL03,12.993298,77.674293,26.0
ADF6,RANCHIRES11DEL03,23.389194,85.355447,34.0
D12B,AGRRES13DEL03,27.249795,78.13299,34.0
819A,PUNERES06DEL01,18.656258,74.014337,36.0
AF84,PUNERES11DEL02,18.553811,73.919315,19.0
5FC2,PUNERES07DEL01,18.586947,73.940626,26.0
89D7,RANCHIRES14DEL03,0.06,0.06,29.0
9A1B,COIMBRES03DEL01,11.095083,77.085393,25.0
D0E2,KOLRES11DEL02,22.627821,88.450581,19.0
B7B,CHENRES07DEL03,13.171878,80.338519,38.0
1474,VADRES11DEL03,22.338096,73.197753,19.0
1338,JAPRES18DEL03,27.003987,75.842891,10.0
CC48,LUDHRES14DEL03,31.032978,75.961847,21.0
CEFD,ALHRES14DEL03,25.519775,81.894841,38.0
D8C,CHENRES20DEL01,13.015996,80.261898,26.0
962D,COIMBRES05DEL02,11.042169,77.019594,17.0
CAD6,KNPRES04DEL01,26.511529,80.353458,11.0
5229,CHENRES03DEL03,13.151809,80.279104,27.0
AD68,MUMRES16DEL01,19.130083,72.917385,17.0
1D6B,VADRES15DEL03,0.06,0.06,20.0
